date,product_id,product_category,stock_level,safety_stock,reorder_point,max_stock,unit_cost,carrying_cost_percent,demand_variance,supplier_id,inventory_value,carrying_cost,stockout_risk,overstock_risk
2024-12-23,PROD_0080,Consumer_Goods,909,136,272,1636,54.58,0.255,0.173,SUP_0159,49613.22,12651.3711,0,0
2024-12-23,PROD_0081,Healthcare,362,54,108,651,78.84,0.187,0.207,SUP_0009,28540.08,5336.99496,0,0
2024-12-23,PROD_0082,Industrial,880,132,264,1584,91.73,0.34,0.323,SUP_0003,80722.40000000001,27445.616000000005,0,0
2024-12-23,PROD_0083,Automotive,246,36,73,442,83.35,0.33,0.311,SUP_0184,20504.1,6766.353,0,0
2024-12-23,PROD_0084,Industrial,284,42,85,511,148.45,0.238,0.241,SUP_0060,42159.799999999996,10034.032399999998,0,0
2024-12-23,PROD_0085,Healthcare,1967,295,590,3540,73.9,0.189,0.361,SUP_0013,145361.30000000002,27473.285700000004,0,0
2024-12-23,PROD_0086,Consumer_Goods,412,61,123,741,178.49,0.187,0.2,SUP_0034,73537.88,13751.583560000001,0,0
2024-12-23,PROD_0087,Healthcare,1540,231,462,2772,198.45,0.273,0.249,SUP_0134,305613.0,83432.349,0,0
2024-12-23,PROD_0088,Electronics,492,73,147,885,24.54,0.275,0.185,SUP_0019,12073.68,3320.262,0,0
2024-12-23,PROD_0089,Automotive,1709,256,512,3076,173.61,0.227,0.337,SUP_0088,296699.49000000005,67350.78423000002,0,0
2024-12-23,PROD_0090,Consumer_Goods,1338,200,401,2408,187.84,0.3,0.149,SUP_0055,251329.92,75398.976,0,0
2024-12-23,PROD_0091,Healthcare,120,18,36,216,127.8,0.156,0.315,SUP_0151,15336.0,2392.416,0,0
2024-12-23,PROD_0092,Healthcare,1534,230,460,2761,134.92,0.254,0.315,SUP_0192,206967.27999999997,52569.689119999995,0,0
2024-12-23,PROD_0093,Consumer_Goods,943,141,282,1697,45.02,0.244,0.204,SUP_0183,42453.86,10358.74184,0,0
2024-12-23,PROD_0094,Healthcare,1999,299,599,3598,61.32,0.257,0.203,SUP_0149,122578.68000000001,31502.720760000004,0,0
2024-12-23,PROD_0095,Consumer_Goods,185,27,55,333,23.17,0.291,0.37,SUP_0058,4286.450000000001,1247.35695,0,0
2024-12-23,PROD_0096,Industrial,1927,289,578,3468,64.58,0.233,0.411,SUP_0090,124445.66,28995.838780000002,0,0
2024-12-23,PROD_0097,Industrial,209,31,62,376,83.03,0.244,0.192,SUP_0106,17353.27,4234.19788,0,0
2024-12-23,PROD_0098,Healthcare,1684,252,505,3031,93.43,0.275,0.128,SUP_0178,157336.12000000002,43267.43300000001,0,0
2024-12-23,PROD_0099,Automotive,1545,231,463,2781,52.14,0.348,0.253,SUP_0006,80556.3,28033.592399999998,0,0
2024-12-23,PROD_0100,Industrial,1442,216,432,2595,115.26,0.219,0.406,SUP_0117,166204.92,36398.87748,0,0
2024-12-24,PROD_0001,Automotive,263,39,78,473,57.78,0.172,0.309,SUP_0071,15196.14,2613.7360799999997,0,0
2024-12-24,PROD_0002,Electronics,487,73,146,876,167.03,0.156,0.156,SUP_0095,81343.61,12689.60316,0,0
2024-12-24,PROD_0003,Automotive,1574,236,472,2833,176.65,0.274,0.253,SUP_0044,278047.10000000003,76184.90540000002,0,0
2024-12-24,PROD_0004,Consumer_Goods,1428,214,428,2570,184.69,0.312,0.383,SUP_0170,263737.32,82286.04384,0,0
2024-12-24,PROD_0005,Consumer_Goods,608,91,182,1094,129.43,0.247,0.244,SUP_0007,78693.44,19437.27968,0,0
2024-12-24,PROD_0006,Industrial,776,116,232,1396,13.81,0.295,0.251,SUP_0177,10716.56,3161.3851999999997,0,0
2024-12-24,PROD_0007,Automotive,239,35,71,430,71.25,0.254,0.145,SUP_0099,17028.75,4325.3025,0,0
2024-12-24,PROD_0008,Healthcare,173,25,51,311,192.21,0.151,0.335,SUP_0154,33252.33,5021.1018300000005,0,0
2024-12-24,PROD_0009,Consumer_Goods,176,26,52,316,196.39,0.318,0.434,SUP_0187,34564.64,10991.55552,0,0
2024-12-24,PROD_0010,Automotive,200,30,60,360,168.13,0.296,0.283,SUP_0149,33626.0,9953.296,0,0
2024-12-24,PROD_0011,Automotive,1690,253,507,3042,31.98,0.297,0.195,SUP_0171,54046.2,16051.721399999999,0,0
2024-12-24,PROD_0012,Automotive,1130,169,339,2034,31.01,0.2,0.218,SUP_0159,35041.3,7008.260000000001,0,0
2024-12-24,PROD_0013,Automotive,336,50,100,604,116.09,0.266,0.19,SUP_0080,39006.24,10375.65984,0,0
2024-12-24,PROD_0014,Consumer_Goods,371,55,111,667,130.78,0.238,0.413,SUP_0179,48519.38,11547.612439999999,0,0
2024-12-24,PROD_0015,Automotive,1748,262,524,3146,92.68,0.312,0.421,SUP_0195,162004.64,50545.447680000005,0,0
2024-12-24,PROD_0016,Consumer_Goods,344,51,103,619,56.86,0.228,0.213,SUP_0185,19559.84,4459.6435200000005,0,0
2024-12-24,PROD_0017,Industrial,85,12,25,153,92.34,0.186,0.447,SUP_0160,7848.900000000001,1459.8954,0,0
2024-12-24,PROD_0018,Healthcare,599,89,179,1078,151.64,0.296,0.193,SUP_0072,90832.35999999999,26886.378559999994,0,0
2024-12-24,PROD_0019,Automotive,2135,320,640,3843,167.14,0.303,0.168,SUP_0023,356843.89999999997,108123.70169999999,0,0
2024-12-24,PROD_0020,Automotive,998,149,299,1796,158.57,0.229,0.361,SUP_0020,158252.86,36239.90494,0,0
2024-12-24,PROD_0021,Electronics,533,79,159,959,178.08,0.241,0.188,SUP_0187,94916.64,22874.910239999997,0,0
2024-12-24,PROD_0022,Electronics,1142,171,342,2055,126.88,0.31,0.278,SUP_0097,144896.96,44918.0576,0,0
2024-12-24,PROD_0023,Consumer_Goods,1263,189,378,2273,110.18,0.291,0.309,SUP_0135,139157.34,40494.785939999994,0,0
2024-12-24,PROD_0024,Healthcare,831,124,249,1495,103.08,0.309,0.102,SUP_0063,85659.48,26468.779319999998,0,0
2024-12-24,PROD_0025,Automotive,535,80,160,963,122.08,0.324,0.362,SUP_0157,65312.799999999996,21161.3472,0,0
2024-12-24,PROD_0026,Industrial,281,42,84,505,20.26,0.247,0.183,SUP_0023,5693.06,1406.1858200000001,0,0
2024-12-24,PROD_0027,Automotive,1219,182,365,2194,117.75,0.332,0.168,SUP_0090,143537.25,47654.367000000006,0,0
2024-12-24,PROD_0028,Electronics,188,28,56,338,21.11,0.162,0.106,SUP_0034,3968.68,642.92616,0,0
2024-12-24,PROD_0029,Industrial,1021,153,306,1837,158.95,0.324,0.209,SUP_0049,162287.94999999998,52581.29579999999,0,0
2024-12-24,PROD_0030,Industrial,2020,303,606,3636,86.93,0.223,0.231,SUP_0031,175598.6,39158.4878,0,0
2024-12-24,PROD_0031,Industrial,915,137,274,1647,153.71,0.299,0.444,SUP_0094,140644.65,42052.750349999995,0,0
2024-12-24,PROD_0032,Automotive,790,118,237,1422,111.1,0.174,0.335,SUP_0120,87769.0,15271.805999999999,0,0
2024-12-24,PROD_0033,Healthcare,816,122,244,1468,128.42,0.334,0.395,SUP_0179,104790.71999999999,35000.10048,0,0
2024-12-24,PROD_0034,Electronics,1951,292,585,3511,21.44,0.311,0.213,SUP_0167,41829.44,13008.95584,0,0
2024-12-24,PROD_0035,Healthcare,144,21,43,259,32.37,0.304,0.227,SUP_0026,4661.28,1417.02912,0,0
2024-12-24,PROD_0036,Healthcare,1275,191,382,2295,93.06,0.228,0.196,SUP_0161,118651.5,27052.542,0,0
2024-12-24,PROD_0037,Electronics,1101,165,330,1981,128.61,0.154,0.154,SUP_0019,141599.61000000002,21806.33994,0,0
2024-12-24,PROD_0038,Industrial,1421,213,426,2557,96.11,0.168,0.232,SUP_0036,136572.31,22944.148080000003,0,0
2024-12-24,PROD_0039,Electronics,1067,160,320,1920,127.09,0.171,0.128,SUP_0200,135605.03,23188.460130000003,0,0
2024-12-24,PROD_0040,Automotive,1895,284,568,3411,91.88,0.207,0.237,SUP_0130,174112.6,36041.3082,0,0
2024-12-24,PROD_0041,Healthcare,1340,201,402,2412,73.82,0.262,0.378,SUP_0096,98918.79999999999,25916.725599999998,0,0
2024-12-24,PROD_0042,Automotive,552,82,165,993,42.34,0.296,0.387,SUP_0096,23371.68,6918.01728,0,0
2024-12-24,PROD_0043,Automotive,1542,231,462,2775,81.18,0.258,0.389,SUP_0141,125179.56000000001,32296.326480000003,0,0
2024-12-24,PROD_0044,Healthcare,704,105,211,1267,110.18,0.271,0.328,SUP_0075,77566.72,21020.581120000003,0,0
2024-12-24,PROD_0045,Electronics,628,94,188,1130,105.83,0.27,0.222,SUP_0041,66461.24,17944.5348,0,0
2024-12-24,PROD_0046,Healthcare,113,16,33,203,162.86,0.27,0.274,SUP_0096,18403.18,4968.8586000000005,0,0
2024-12-24,PROD_0047,Electronics,1820,273,546,3276,28.01,0.261,0.256,SUP_0167,50978.200000000004,13305.310200000002,0,0
2024-12-24,PROD_0048,Electronics,344,51,103,619,86.08,0.188,0.251,SUP_0040,29611.52,5566.96576,0,0
2024-12-24,PROD_0049,Electronics,2152,322,645,3873,64.03,0.151,0.432,SUP_0078,137792.56,20806.67656,0,0
2024-12-24,PROD_0050,Industrial,580,87,174,1044,75.69,0.28,0.395,SUP_0021,43900.2,12292.056,0,0
2024-12-24,PROD_0051,Industrial,1483,222,444,2669,27.41,0.255,0.162,SUP_0141,40649.03,10365.50265,0,0
2024-12-24,PROD_0052,Electronics,459,68,137,826,118.36,0.224,0.133,SUP_0156,54327.24,12169.30176,0,0
2024-12-24,PROD_0053,Electronics,1676,251,502,3016,102.49,0.271,0.364,SUP_0108,171773.24,46550.54804,0,0
2024-12-24,PROD_0054,Consumer_Goods,235,35,70,423,82.05,0.213,0.134,SUP_0178,19281.75,4107.01275,0,0
2024-12-24,PROD_0055,Electronics,291,43,87,523,120.97,0.274,0.404,SUP_0008,35202.27,9645.42198,0,0
2024-12-24,PROD_0056,Consumer_Goods,395,59,118,711,29.23,0.288,0.405,SUP_0167,11545.85,3325.2048,0,0
2024-12-24,PROD_0057,Consumer_Goods,111,16,33,199,89.91,0.293,0.317,SUP_0103,9980.01,2924.14293,0,0
2024-12-24,PROD_0058,Consumer_Goods,548,82,164,986,128.58,0.274,0.101,SUP_0091,70461.84000000001,19306.544160000005,0,0
2024-12-24,PROD_0059,Industrial,240,36,72,432,111.84,0.181,0.229,SUP_0092,26841.600000000002,4858.3296,0,0
2024-12-24,PROD_0060,Consumer_Goods,1071,160,321,1927,37.48,0.23,0.126,SUP_0040,40141.079999999994,9232.4484,0,0
2024-12-24,PROD_0061,Electronics,1679,251,503,3022,23.37,0.244,0.391,SUP_0173,39238.23,9574.128120000001,0,0
2024-12-24,PROD_0062,Electronics,1352,202,405,2433,154.01,0.188,0.358,SUP_0028,208221.52,39145.64576,0,0
2024-12-24,PROD_0063,Electronics,1470,220,441,2646,115.24,0.189,0.172,SUP_0121,169402.8,32017.1292,0,0
2024-12-24,PROD_0064,Industrial,2021,303,606,3637,47.84,0.23,0.303,SUP_0169,96684.64000000001,22237.467200000003,0,0
2024-12-24,PROD_0065,Industrial,1874,281,562,3373,41.98,0.249,0.376,SUP_0161,78670.51999999999,19588.959479999998,0,0
2024-12-24,PROD_0066,Healthcare,590,88,177,1062,196.39,0.251,0.108,SUP_0196,115870.09999999999,29083.395099999998,0,0
2024-12-24,PROD_0067,Automotive,2008,301,602,3614,99.22,0.342,0.433,SUP_0153,199233.76,68137.94592000001,0,0
2024-12-24,PROD_0068,Electronics,761,114,228,1369,44.05,0.318,0.384,SUP_0184,33522.049999999996,10660.0119,0,0
2024-12-24,PROD_0069,Industrial,1754,263,526,3157,83.92,0.265,0.107,SUP_0032,147195.68,39006.8552,0,0
2024-12-24,PROD_0070,Automotive,885,132,265,1593,107.13,0.33,0.23,SUP_0114,94810.05,31287.3165,0,0
2024-12-24,PROD_0071,Electronics,2116,317,634,3808,25.66,0.312,0.294,SUP_0009,54296.56,16940.526719999998,0,0
2024-12-24,PROD_0072,Automotive,2171,325,651,3907,76.77,0.29,0.129,SUP_0183,166667.66999999998,48333.62429999999,0,0
2024-12-24,PROD_0073,Healthcare,1963,294,588,3533,187.68,0.151,0.128,SUP_0192,368415.84,55630.791840000005,0,0
2024-12-24,PROD_0074,Electronics,1058,158,317,1904,41.12,0.156,0.38,SUP_0103,43504.96,6786.77376,0,0
2024-12-24,PROD_0075,Automotive,627,94,188,1128,75.59,0.306,0.248,SUP_0118,47394.93,14502.84858,0,0
2024-12-24,PROD_0076,Healthcare,504,75,151,907,87.15,0.311,0.224,SUP_0061,43923.600000000006,13660.239600000003,0,0
2024-12-24,PROD_0077,Healthcare,1780,267,534,3204,133.16,0.215,0.246,SUP_0131,237024.8,50960.331999999995,0,0
2024-12-24,PROD_0078,Industrial,233,34,69,419,181.69,0.17,0.296,SUP_0077,42333.77,7196.7409,0,0
2024-12-24,PROD_0079,Automotive,429,64,128,772,96.18,0.161,0.387,SUP_0191,41261.22,6643.056420000001,0,0
2024-12-24,PROD_0080,Electronics,343,51,102,617,165.03,0.346,0.194,SUP_0048,56605.29,19585.43034,0,0
2024-12-24,PROD_0081,Industrial,388,58,116,698,166.03,0.312,0.415,SUP_0075,64419.64,20098.92768,0,0
2024-12-24,PROD_0082,Automotive,667,100,200,1200,178.34,0.337,0.303,SUP_0177,118952.78,40087.08686,0,0
2024-12-24,PROD_0083,Industrial,1362,204,408,2451,118.21,0.299,0.266,SUP_0039,161002.02,48139.60397999999,0,0
2024-12-24,PROD_0084,Electronics,1372,205,411,2469,162.39,0.272,0.212,SUP_0068,222799.08,60601.34976,0,0
2024-12-24,PROD_0085,Electronics,691,103,207,1243,75.02,0.307,0.255,SUP_0196,51838.82,15914.51774,0,0
2024-12-24,PROD_0086,Electronics,134,20,40,241,71.95,0.255,0.229,SUP_0107,9641.300000000001,2458.5315000000005,0,0
2024-12-24,PROD_0087,Electronics,1669,250,500,3004,47.47,0.156,0.316,SUP_0084,79227.43,12359.47908,0,0
2024-12-24,PROD_0088,Industrial,1045,156,313,1881,14.44,0.323,0.293,SUP_0193,15089.8,4874.0054,0,0
2024-12-24,PROD_0089,Consumer_Goods,640,96,192,1152,143.97,0.253,0.212,SUP_0124,92140.8,23311.6224,0,0
2024-12-24,PROD_0090,Automotive,662,99,198,1191,138.2,0.157,0.428,SUP_0193,91488.4,14363.6788,0,0
2024-12-24,PROD_0091,Consumer_Goods,1108,166,332,1994,32.75,0.316,0.331,SUP_0061,36287.0,11466.692000000001,0,0
2024-12-24,PROD_0092,Industrial,1863,279,558,3353,170.12,0.314,0.205,SUP_0081,316933.56,99517.13784,0,0
2024-12-24,PROD_0093,Automotive,417,62,125,750,67.54,0.186,0.392,SUP_0105,28164.180000000004,5238.537480000001,0,0
2024-12-24,PROD_0094,Consumer_Goods,1436,215,430,2584,109.78,0.228,0.361,SUP_0063,157644.08,35942.85024,0,0
2024-12-24,PROD_0095,Automotive,886,132,265,1594,115.58,0.307,0.336,SUP_0094,102403.88,31437.99116,0,0
2024-12-24,PROD_0096,Industrial,1136,170,340,2044,189.72,0.214,0.179,SUP_0030,215521.92,46121.69088,0,0
2024-12-24,PROD_0097,Electronics,705,105,211,1269,22.93,0.239,0.232,SUP_0058,16165.65,3863.59035,0,0
2024-12-24,PROD_0098,Industrial,1328,199,398,2390,138.54,0.303,0.169,SUP_0160,183981.12,55746.27936,0,0
2024-12-24,PROD_0099,Electronics,1016,152,304,1828,104.02,0.276,0.436,SUP_0196,105684.31999999999,29168.87232,0,0
2024-12-24,PROD_0100,Consumer_Goods,879,131,263,1582,166.0,0.306,0.103,SUP_0050,145914.0,44649.684,0,0
2024-12-25,PROD_0001,Automotive,1033,154,309,1859,196.5,0.16,0.434,SUP_0042,202984.5,32477.52,0,0
2024-12-25,PROD_0002,Automotive,1621,243,486,2917,131.68,0.338,0.231,SUP_0152,213453.28,72147.20864000001,0,0
2024-12-25,PROD_0003,Consumer_Goods,267,40,80,480,169.22,0.27,0.335,SUP_0017,45181.74,12199.069800000001,0,0
2024-12-25,PROD_0004,Consumer_Goods,1764,264,529,3175,191.1,0.34,0.346,SUP_0026,337100.39999999997,114614.136,0,0
2024-12-25,PROD_0005,Industrial,239,35,71,430,170.87,0.248,0.112,SUP_0148,40837.93,10127.80664,0,0
2024-12-25,PROD_0006,Automotive,305,45,91,549,107.86,0.221,0.187,SUP_0054,32897.3,7270.3033000000005,0,0
2024-12-25,PROD_0007,Healthcare,927,139,278,1668,26.6,0.165,0.17,SUP_0107,24658.2,4068.6030000000005,0,0
2024-12-25,PROD_0008,Consumer_Goods,1337,200,401,2406,174.15,0.299,0.389,SUP_0181,232838.55000000002,69618.72645,0,0
2024-12-25,PROD_0009,Automotive,1228,184,368,2210,44.74,0.253,0.354,SUP_0029,54940.72,13900.00216,0,0
2024-12-25,PROD_0010,Healthcare,1433,214,429,2579,192.9,0.229,0.449,SUP_0018,276425.7,63301.48530000001,0,0
2024-12-25,PROD_0011,Consumer_Goods,963,144,288,1733,19.05,0.213,0.408,SUP_0123,18345.15,3907.51695,0,0
2024-12-25,PROD_0012,Consumer_Goods,1969,295,590,3544,90.34,0.252,0.12,SUP_0067,177879.46000000002,44825.623920000005,0,0
2024-12-25,PROD_0013,Consumer_Goods,133,19,39,239,78.73,0.292,0.173,SUP_0064,10471.09,3057.5582799999997,0,0
2024-12-25,PROD_0014,Consumer_Goods,976,146,292,1756,102.33,0.216,0.348,SUP_0025,99874.08,21572.80128,0,0
2024-12-25,PROD_0015,Healthcare,1955,293,586,3519,114.47,0.215,0.274,SUP_0119,223788.85,48114.60275,0,0
2024-12-25,PROD_0016,Consumer_Goods,750,112,225,1350,166.7,0.321,0.116,SUP_0009,125024.99999999999,40133.024999999994,0,0
2024-12-25,PROD_0017,Industrial,1680,252,504,3024,91.22,0.189,0.442,SUP_0124,153249.6,28964.1744,0,0
2024-12-25,PROD_0018,Automotive,1060,159,318,1908,19.23,0.182,0.406,SUP_0058,20383.8,3709.8516,0,0
2024-12-25,PROD_0019,Automotive,1778,266,533,3200,56.35,0.233,0.18,SUP_0147,100190.3,23344.339900000003,0,0
2024-12-25,PROD_0020,Consumer_Goods,1317,197,395,2370,21.49,0.334,0.355,SUP_0188,28302.329999999998,9452.978219999999,0,0
2024-12-25,PROD_0021,Automotive,1030,154,309,1854,110.67,0.264,0.301,SUP_0106,113990.1,30093.386400000003,0,0
2024-12-25,PROD_0022,Industrial,1201,180,360,2161,35.87,0.2,0.153,SUP_0030,43079.869999999995,8615.974,0,0
2024-12-25,PROD_0023,Industrial,1510,226,453,2718,134.15,0.304,0.159,SUP_0134,202566.5,61580.216,0,0
2024-12-25,PROD_0024,Consumer_Goods,1102,165,330,1983,174.64,0.239,0.298,SUP_0196,192453.28,45996.33392,0,0
2024-12-25,PROD_0025,Automotive,2133,319,639,3839,162.45,0.271,0.336,SUP_0029,346505.85,93903.08535,0,0
2024-12-25,PROD_0026,Industrial,528,79,158,950,172.88,0.193,0.417,SUP_0069,91280.64,17617.163520000002,0,0
2024-12-25,PROD_0027,Healthcare,527,79,158,948,137.82,0.319,0.441,SUP_0115,72631.14,23169.33366,0,0
2024-12-25,PROD_0028,Electronics,399,59,119,718,57.97,0.25,0.363,SUP_0146,23130.03,5782.5075,0,0
2024-12-25,PROD_0029,Consumer_Goods,790,118,237,1422,195.57,0.16,0.304,SUP_0173,154500.3,24720.048,0,0
2024-12-25,PROD_0030,Industrial,1760,264,528,3168,169.46,0.298,0.216,SUP_0025,298249.60000000003,88878.38080000001,0,0
2024-12-25,PROD_0031,Electronics,1595,239,478,2871,108.88,0.322,0.205,SUP_0080,173663.6,55919.679200000006,0,0
2024-12-25,PROD_0032,Automotive,996,149,298,1792,134.05,0.256,0.209,SUP_0166,133513.80000000002,34179.53280000001,0,0
2024-12-25,PROD_0033,Healthcare,1845,276,553,3321,130.59,0.283,0.159,SUP_0119,240938.55000000002,68185.60965,0,0
2024-12-25,PROD_0034,Consumer_Goods,1153,172,345,2075,63.17,0.326,0.399,SUP_0144,72835.01,23744.21326,0,0
2024-12-25,PROD_0035,Consumer_Goods,854,128,256,1537,28.34,0.157,0.335,SUP_0141,24202.36,3799.77052,0,0
2024-12-25,PROD_0036,Healthcare,171,25,51,307,21.39,0.219,0.348,SUP_0132,3657.69,801.03411,0,0
2024-12-25,PROD_0037,Electronics,1763,264,528,3173,40.82,0.246,0.117,SUP_0072,71965.66,17703.55236,0,0
2024-12-25,PROD_0038,Automotive,1340,201,402,2412,65.38,0.237,0.299,SUP_0080,87609.2,20763.3804,0,0
2024-12-25,PROD_0039,Electronics,918,137,275,1652,28.41,0.223,0.251,SUP_0062,26080.38,5815.92474,0,0
2024-12-25,PROD_0040,Healthcare,862,129,258,1551,23.03,0.296,0.265,SUP_0192,19851.86,5876.15056,0,0
2024-12-25,PROD_0041,Healthcare,265,39,79,477,15.81,0.288,0.316,SUP_0095,4189.650000000001,1206.6192,0,0
2024-12-25,PROD_0042,Healthcare,558,83,167,1004,37.38,0.334,0.201,SUP_0067,20858.04,6966.585360000001,0,0
2024-12-25,PROD_0043,Healthcare,714,107,214,1285,169.15,0.153,0.435,SUP_0028,120773.1,18478.2843,0,0
2024-12-25,PROD_0044,Industrial,1586,237,475,2854,141.52,0.204,0.429,SUP_0094,224450.72000000003,45787.94688,0,0
2024-12-25,PROD_0045,Automotive,1265,189,379,2277,22.69,0.309,0.266,SUP_0134,28702.850000000002,8869.18065,0,0
2024-12-25,PROD_0046,Automotive,1270,190,381,2286,79.66,0.28,0.383,SUP_0197,101168.2,28327.096,0,0
2024-12-25,PROD_0047,Consumer_Goods,1196,179,358,2152,35.23,0.288,0.206,SUP_0078,42135.079999999994,12134.903039999997,0,0
2024-12-25,PROD_0048,Electronics,549,82,164,988,13.12,0.301,0.316,SUP_0012,7202.879999999999,2168.06688,0,0
2024-12-25,PROD_0049,Automotive,1330,199,399,2394,24.78,0.273,0.14,SUP_0013,32957.4,8997.370200000001,0,0
2024-12-25,PROD_0050,Consumer_Goods,1027,154,308,1848,199.61,0.287,0.334,SUP_0180,204999.47,58834.84789,0,0
2024-12-25,PROD_0051,Consumer_Goods,987,148,296,1776,103.51,0.286,0.444,SUP_0023,102164.37000000001,29219.00982,0,0
2024-12-25,PROD_0052,Healthcare,1099,164,329,1978,96.86,0.166,0.28,SUP_0191,106449.14,17670.557240000002,0,0
2024-12-25,PROD_0053,Automotive,647,97,194,1164,118.73,0.205,0.346,SUP_0161,76818.31,15747.75355,0,0
2024-12-25,PROD_0054,Automotive,1491,223,447,2683,188.29,0.324,0.108,SUP_0043,280740.39,90959.88636,0,0
2024-12-25,PROD_0055,Electronics,848,127,254,1526,96.39,0.24,0.158,SUP_0019,81738.72,19617.2928,0,0
2024-12-25,PROD_0056,Consumer_Goods,396,59,118,712,62.32,0.243,0.253,SUP_0060,24678.72,5996.92896,0,0
2024-12-25,PROD_0057,Healthcare,221,33,66,397,128.14,0.247,0.355,SUP_0054,28318.94,6994.778179999999,0,0
2024-12-25,PROD_0058,Industrial,847,127,254,1524,108.34,0.287,0.104,SUP_0088,91763.98,26336.262259999996,0,0
2024-12-25,PROD_0059,Electronics,2131,319,639,3835,106.96,0.299,0.152,SUP_0130,227931.75999999998,68151.59623999998,0,0
2024-12-25,PROD_0060,Healthcare,290,43,87,522,143.07,0.288,0.255,SUP_0020,41490.299999999996,11949.206399999997,0,0
2024-12-25,PROD_0061,Industrial,595,89,178,1071,32.4,0.34,0.134,SUP_0089,19278.0,6554.52,0,0
2024-12-25,PROD_0062,Healthcare,1085,162,325,1953,86.34,0.172,0.227,SUP_0166,93678.90000000001,16112.7708,0,0
2024-12-25,PROD_0063,Healthcare,450,67,135,810,198.85,0.304,0.277,SUP_0174,89482.5,27202.68,0,0
2024-12-25,PROD_0064,Electronics,758,113,227,1364,46.33,0.3,0.226,SUP_0072,35118.14,10535.442,0,0
2024-12-25,PROD_0065,Automotive,1636,245,490,2944,168.32,0.209,0.34,SUP_0178,275371.51999999996,57552.64767999999,0,0
2024-12-25,PROD_0066,Healthcare,698,104,209,1256,168.54,0.325,0.317,SUP_0008,117640.92,38233.299,0,0
2024-12-25,PROD_0067,Automotive,226,33,67,406,198.97,0.231,0.156,SUP_0037,44967.22,10387.42782,0,0
2024-12-25,PROD_0068,Electronics,1458,218,437,2624,37.38,0.333,0.149,SUP_0086,54500.04,18148.513320000002,0,0
2024-12-25,PROD_0069,Consumer_Goods,1011,151,303,1819,60.71,0.165,0.228,SUP_0002,61377.81,10127.33865,0,0
2024-12-25,PROD_0070,Automotive,103,15,30,185,198.12,0.236,0.175,SUP_0170,20406.36,4815.90096,0,0
2024-12-25,PROD_0071,Industrial,814,122,244,1465,101.17,0.332,0.365,SUP_0111,82352.38,27340.99016,0,0
2024-12-25,PROD_0072,Industrial,773,115,231,1391,84.68,0.313,0.148,SUP_0124,65457.64000000001,20488.24132,0,0
2024-12-25,PROD_0073,Automotive,1429,214,428,2572,30.0,0.282,0.347,SUP_0068,42870.0,12089.339999999998,0,0
2024-12-25,PROD_0074,Industrial,835,125,250,1503,143.84,0.175,0.314,SUP_0181,120106.40000000001,21018.62,0,0
2024-12-25,PROD_0075,Automotive,2176,326,652,3916,186.58,0.257,0.203,SUP_0028,405998.08,104341.50656000001,0,0
2024-12-25,PROD_0076,Electronics,604,90,181,1087,189.48,0.252,0.208,SUP_0110,114445.92,28840.37184,0,0
2024-12-25,PROD_0077,Automotive,1382,207,414,2487,149.63,0.161,0.345,SUP_0152,206788.66,33292.97426,0,0
2024-12-25,PROD_0078,Healthcare,1824,273,547,3283,58.15,0.227,0.372,SUP_0067,106065.59999999999,24076.8912,0,0
2024-12-25,PROD_0079,Electronics,1332,199,399,2397,109.31,0.192,0.43,SUP_0167,145600.92,27955.376640000002,0,0
2024-12-25,PROD_0080,Consumer_Goods,2034,305,610,3661,82.33,0.189,0.197,SUP_0069,167459.22,31649.79258,0,0
2024-12-25,PROD_0081,Automotive,391,58,117,703,157.01,0.209,0.305,SUP_0180,61390.909999999996,12830.70019,0,0
2024-12-25,PROD_0082,Automotive,74,11,22,133,115.0,0.253,0.188,SUP_0152,8510.0,2153.03,0,0
2024-12-25,PROD_0083,Automotive,415,62,124,747,179.51,0.269,0.268,SUP_0169,74496.65,20039.59885,0,0
2024-12-25,PROD_0084,Industrial,394,59,118,709,109.07,0.156,0.344,SUP_0007,42973.579999999994,6703.878479999999,0,0
2024-12-25,PROD_0085,Electronics,1535,230,460,2763,144.93,0.345,0.233,SUP_0038,222467.55000000002,76751.30475,0,0
2024-12-25,PROD_0086,Electronics,826,123,247,1486,154.07,0.155,0.411,SUP_0156,127261.81999999999,19725.5821,0,0
2024-12-25,PROD_0087,Industrial,898,134,269,1616,67.0,0.318,0.231,SUP_0165,60166.0,19132.788,0,0
2024-12-25,PROD_0088,Electronics,1364,204,409,2455,185.64,0.241,0.445,SUP_0096,253212.96,61024.323359999995,0,0
