shipment_id,supplier_id,product_id,transportation_mode,quantity,distance_miles,shipping_cost,fuel_surcharge,delivery_time_days,planned_delivery_time,actual_delivery_time,on_time_delivery,damage_incidents,carbon_footprint_kg,cost_per_unit,cost_per_mile,delivery_performance,efficiency_score
SHIP_001793,SUP_0011,PROD_0034,Truck,175,1201,446.18,40.65,3,3,4,True,0,111210.25,2.5496,0.37150707743547046,0,0.0
SHIP_001794,SUP_0186,PROD_0083,Ship,17,1041,153.37,16.69,43,43,45,True,0,17520.9,9.021764705882353,0.14732949087415947,0,0.0
SHIP_001795,SUP_0083,PROD_0054,Truck,977,103,259.08,13.71,5,5,7,True,0,97647.38,0.26517911975435005,2.5153398058252425,0,0.0
SHIP_001796,SUP_0105,PROD_0058,Air,137,1618,294.74,23.61,1,1,0,True,0,522972.49,2.1513868613138687,0.18216316440049443,1,0.3173206096261639
SHIP_001797,SUP_0092,PROD_0041,Intermodal,82,2903,253.87,21.01,7,7,7,True,0,468039.48,3.0959756097560978,0.08745091284877712,1,0.24414207878048055
SHIP_001798,SUP_0062,PROD_0013,Truck,238,2688,419.63,24.86,6,6,7,True,0,1098007.92,1.7631512605042017,0.1561123511904762,0,0.0
SHIP_001799,SUP_0087,PROD_0033,Truck,742,197,241.68,33.82,2,2,3,True,0,175265.49,0.32571428571428573,1.2268020304568528,0,0.0
SHIP_001800,SUP_0007,PROD_0048,Rail,993,1477,94.37,10.13,13,13,16,True,1,1178560.73,0.09503524672708963,0.06389302640487475,0,0.0
SHIP_001801,SUP_0127,PROD_0075,Rail,372,130,176.67,18.02,11,11,11,True,0,71785.06,0.4749193548387096,1.359,1,0.6780031713051561
SHIP_001802,SUP_0028,PROD_0054,Truck,142,2645,366.92,15.35,6,6,9,True,0,817954.82,2.5839436619718312,0.13872211720226843,0,0.0
SHIP_001803,SUP_0144,PROD_0073,Truck,48,1555,433.04,39.55,6,6,8,True,0,99708.73,9.021666666666667,0.2784823151125402,0,0.0
SHIP_001804,SUP_0075,PROD_0077,Truck,216,2243,375.17,38.36,4,4,7,True,0,303364.79,1.7368981481481482,0.16726259473918859,0,0.0
SHIP_001805,SUP_0151,PROD_0060,Truck,315,1275,292.61,23.34,2,2,5,True,0,888796.56,0.9289206349206349,0.2294980392156863,0,0.0
SHIP_001806,SUP_0189,PROD_0011,Truck,929,251,343.96,23.09,6,6,5,True,2,496851.43,0.3702475780409042,1.3703585657370516,1,0.2432650410591587
SHIP_001807,SUP_0108,PROD_0066,Truck,984,2199,314.77,33.87,2,2,1,True,0,2800605.4,0.3198882113821138,0.14314233742610277,1,0.7576399208481872
SHIP_001808,SUP_0120,PROD_0080,Truck,556,1586,324.21,24.26,1,1,4,True,0,1132668.04,0.5831115107913669,0.2044199243379571,0,0.0
SHIP_001809,SUP_0084,PROD_0015,Ship,297,1132,196.37,9.53,43,43,44,True,0,440239.22,0.6611784511784512,0.17347173144876327,0,0.0
SHIP_001810,SUP_0069,PROD_0082,Rail,64,1277,141.8,8.69,13,13,12,True,0,72872.39,2.215625,0.11104150352388412,1,0.3109815354713314
SHIP_001811,SUP_0037,PROD_0059,Rail,261,836,137.79,15.86,7,7,8,True,0,127630.46,0.5279310344827586,0.16482057416267942,0,0.0
SHIP_001812,SUP_0120,PROD_0091,Ship,888,1414,181.96,12.4,34,34,36,True,0,2274041.27,0.20490990990990993,0.1286845827439887,0,0.0
SHIP_001813,SUP_0150,PROD_0024,Truck,331,357,206.19,16.77,5,5,5,True,0,169983.44,0.6229305135951662,0.5775630252100841,1,0.6161693255645116
SHIP_001814,SUP_0108,PROD_0054,Intermodal,633,1279,201.04,17.2,13,13,12,True,0,457825.22,0.31759873617693524,0.15718530101641906,1,0.7589564049685866
SHIP_001815,SUP_0162,PROD_0098,Truck,252,2967,487.46,28.73,5,5,8,True,0,618869.88,1.9343650793650793,0.16429389956184698,0,0.0
SHIP_001816,SUP_0074,PROD_0046,Ship,186,2977,233.9,19.52,32,32,31,True,0,681128.87,1.2575268817204301,0.07856902922405105,1,0.4429626101452726
SHIP_001817,SUP_0110,PROD_0012,Truck,736,1081,141.33,16.81,4,4,6,True,0,1781820.48,0.19202445652173913,0.13074005550416282,0,0.0
SHIP_001818,SUP_0018,PROD_0034,Truck,504,2528,540.15,30.53,6,6,7,True,0,850095.78,1.0717261904761903,0.21366693037974682,0,0.0
SHIP_001819,SUP_0138,PROD_0040,Intermodal,104,2093,166.17,10.81,9,9,11,True,0,508133.56,1.5977884615384614,0.079393215480172,0,0.0
SHIP_001820,SUP_0145,PROD_0024,Intermodal,633,2161,181.9,17.49,14,14,14,True,0,801233.08,0.2873617693522907,0.08417399352151782,1,0.7767824272916922
SHIP_001821,SUP_0010,PROD_0022,Truck,457,249,481.13,67.8,4,4,5,True,0,263843.3,1.052800875273523,1.9322489959839357,0,0.0
SHIP_001822,SUP_0134,PROD_0067,Rail,393,1932,277.98,13.63,8,8,8,True,0,1270284.32,0.7073282442748092,0.14388198757763976,1,0.5857104533667173
SHIP_001823,SUP_0067,PROD_0066,Air,89,217,744.64,93.36,1,1,2,True,0,40139.86,8.366741573033707,3.431520737327189,0,0.0
SHIP_001824,SUP_0014,PROD_0015,Truck,780,1404,430.85,50.4,4,4,3,True,1,2098144.12,0.5523717948717949,0.3068732193732194,1,0.3220877895693108
SHIP_001825,SUP_0131,PROD_0018,Rail,448,353,208.66,21.79,5,5,7,True,0,239398.21,0.4657589285714286,0.5911048158640226,0,0.0
SHIP_001826,SUP_0001,PROD_0020,Truck,379,1837,440.86,54.43,2,2,2,True,0,1559072.79,1.1632189973614777,0.23998911268372347,1,0.4622740467884761
SHIP_001827,SUP_0065,PROD_0026,Intermodal,412,2614,219.87,20.69,14,14,15,True,0,2180418.99,0.5336650485436893,0.08411247130833971,0,0.0
SHIP_001828,SUP_0026,PROD_0033,Truck,373,2661,171.73,9.03,1,1,3,False,0,758689.69,0.46040214477211794,0.06453588876362269,0,0.0
SHIP_001829,SUP_0101,PROD_0095,Rail,462,973,241.99,25.41,5,5,7,True,0,801497.32,0.5237878787878788,0.24870503597122304,0,0.0
SHIP_001830,SUP_0190,PROD_0064,Rail,773,1707,307.22,30.51,5,5,6,True,0,1393372.85,0.39743855109961196,0.17997656707674284,0,0.0
SHIP_001831,SUP_0030,PROD_0041,Truck,861,2760,484.07,33.39,5,5,7,True,0,5173110.3,0.5622183507549361,0.1753876811594203,0,0.0
SHIP_001832,SUP_0116,PROD_0062,Truck,722,1204,174.26,11.14,6,6,8,True,0,1123784.96,0.24135734072022158,0.144734219269103,0,0.0
SHIP_001833,SUP_0169,PROD_0065,Rail,629,2476,347.22,32.46,10,10,11,True,0,3205097.77,0.5520190779014309,0.14023424878836835,0,0.0
SHIP_001834,SUP_0069,PROD_0011,Ship,587,357,63.11,4.94,37,37,37,True,0,486534.25,0.10751277683134583,0.17677871148459384,1,0.9029241205334483
SHIP_001835,SUP_0107,PROD_0069,Air,490,2620,564.73,64.97,2,2,3,True,0,3089222.29,1.1525102040816326,0.21554580152671757,0,0.0
SHIP_001836,SUP_0116,PROD_0099,Truck,863,999,338.9,27.73,5,5,8,True,0,1304703.13,0.39269988412514484,0.3392392392392392,0,0.0
SHIP_001837,SUP_0198,PROD_0013,Truck,635,70,403.92,51.72,3,3,3,True,0,51224.74,0.6360944881889764,5.7702857142857145,1,0.611211642859893
SHIP_001838,SUP_0053,PROD_0025,Truck,232,99,242.22,15.38,6,6,6,True,0,20685.47,1.044051724137931,2.4466666666666668,1,0.4892244106111088
SHIP_001839,SUP_0170,PROD_0081,Truck,279,2955,273.41,30.98,6,6,8,True,0,1456708.86,0.9799641577060932,0.09252453468697125,0,0.0
SHIP_001840,SUP_0009,PROD_0036,Truck,24,1084,380.27,18.77,5,5,6,True,0,60406.34,15.844583333333333,0.35080258302583023,0,0.0
SHIP_001841,SUP_0117,PROD_0042,Ship,389,2776,161.9,17.9,29,29,28,False,0,1551555.17,0.41619537275064267,0.05832132564841499,1,0.7061172626611
SHIP_001842,SUP_0130,PROD_0024,Air,389,2345,978.18,86.73,1,1,4,True,0,879705.94,2.5146015424164525,0.41713432835820896,0,0.0
SHIP_001843,SUP_0038,PROD_0089,Truck,393,1039,371.97,26.56,2,2,3,True,0,318684.48,0.9464885496183206,0.35800769971126084,0,0.0
SHIP_001844,SUP_0110,PROD_0063,Ship,788,492,190.48,14.43,26,26,26,True,0,659748.26,0.24172588832487307,0.38715447154471544,1,0.8053307170304964
SHIP_001845,SUP_0137,PROD_0008,Truck,203,1725,181.55,14.39,6,6,6,False,0,192494.55,0.8943349753694582,0.10524637681159421,1,0.5278897412560135
SHIP_001846,SUP_0119,PROD_0026,Intermodal,948,2200,372.52,27.38,16,16,18,True,0,4540704.13,0.39295358649789025,0.16932727272727272,0,0.0
SHIP_001847,SUP_0094,PROD_0001,Truck,892,2638,363.93,43.17,2,2,2,True,0,2554925.7,0.4079932735426009,0.13795678544351783,1,0.7102306657218157
SHIP_001848,SUP_0054,PROD_0086,Intermodal,716,2608,173.18,19.33,20,20,19,True,0,4061150.28,0.24187150837988827,0.06640337423312884,1,0.8052362851166243
SHIP_001849,SUP_0050,PROD_0022,Truck,564,508,342.6,48.3,1,1,3,True,0,465729.56,0.6074468085106384,0.6744094488188976,0,0.0
SHIP_001850,SUP_0164,PROD_0076,Air,677,2336,634.71,45.49,1,1,1,True,0,1038871.37,0.9375332348596751,0.2717080479452055,1,0.5161201790029809
SHIP_001851,SUP_0171,PROD_0042,Truck,843,121,395.27,51.32,1,1,2,True,0,153241.16,0.46888493475682086,3.2666942148760327,0,0.0
SHIP_001852,SUP_0001,PROD_0051,Truck,775,80,148.35,16.93,3,3,4,False,0,69094.74,0.19141935483870967,1.8543749999999999,0,0.0
SHIP_001853,SUP_0189,PROD_0003,Intermodal,10,2116,188.53,20.9,16,16,17,True,0,14324.86,18.853,0.08909735349716447,0,0.0
SHIP_001854,SUP_0068,PROD_0033,Air,547,380,777.92,46.23,2,2,3,True,0,236288.84,1.4221572212065812,2.047157894736842,0,0.0
SHIP_001855,SUP_0158,PROD_0064,Ship,404,1741,201.01,11.12,40,40,39,True,0,1225945.16,0.49754950495049505,0.1154566341183228,1,0.6677575577263186
SHIP_001856,SUP_0054,PROD_0056,Rail,952,2055,266.82,12.92,12,12,13,True,0,4240810.32,0.28027310924369747,0.12983941605839416,0,0.0
SHIP_001857,SUP_0049,PROD_0010,Intermodal,355,1498,164.84,13.5,8,8,9,False,0,519342.03,0.4643380281690141,0.11004005340453939,0,0.0
SHIP_001858,SUP_0016,PROD_0052,Rail,166,291,248.7,19.28,9,9,10,True,0,116289.87,1.4981927710843372,0.8546391752577319,0,0.0
SHIP_001859,SUP_0054,PROD_0083,Ship,77,1687,198.15,23.61,44,44,44,False,2,200216.13,2.5733766233766233,0.11745702430349733,1,0.09328245199588103
SHIP_001860,SUP_0008,PROD_0026,Rail,270,2820,103.51,9.36,12,12,11,True,0,693384.09,0.3833703703703704,0.03670567375886525,1,0.7228722122567
SHIP_001861,SUP_0152,PROD_0017,Air,634,526,629.54,85.11,2,2,4,True,0,453188.2,0.9929652996845425,1.1968441064638782,0,0.0
SHIP_001862,SUP_0154,PROD_0040,Truck,736,2086,214.69,23.21,1,1,0,True,0,3419880.64,0.2916983695652174,0.10291946308724832,1,0.7741745469080352
SHIP_001863,SUP_0115,PROD_0060,Air,735,1098,258.64,22.48,2,2,4,True,0,1784018.28,0.351891156462585,0.23555555555555555,0,0.0
SHIP_001864,SUP_0088,PROD_0015,Truck,562,2586,340.64,28.77,1,1,4,True,0,1034164.04,0.6061209964412811,0.13172467130703788,0,0.0
SHIP_001865,SUP_0115,PROD_0064,Rail,937,2659,286.18,18.62,9,9,8,True,0,5874662.42,0.30542155816435435,0.10762692741632193,1,0.7660360699161203
SHIP_001866,SUP_0038,PROD_0010,Truck,245,1069,235.74,10.73,6,6,7,True,0,357007.89,0.9622040816326531,0.2205238540692236,0,0.0
SHIP_001867,SUP_0004,PROD_0060,Intermodal,584,1598,350.7,44.85,14,14,13,True,0,1139900.28,0.6005136986301369,0.21946182728410513,1,0.6247994008772868
SHIP_001868,SUP_0178,PROD_0094,Air,842,2220,929.09,83.71,1,1,3,True,0,2045787.83,1.1034323040380047,0.418509009009009,0,0.0
SHIP_001869,SUP_0103,PROD_0094,Truck,873,328,165.04,21.39,6,6,8,True,0,247303.15,0.189049255441008,0.5031707317073171,0,0.0
SHIP_001870,SUP_0008,PROD_0042,Air,353,2382,794.68,75.68,1,1,3,True,0,1300449.19,2.2512181303116146,0.3336188077246012,0,0.0
SHIP_001871,SUP_0139,PROD_0028,Ship,571,2157,228.65,12.91,42,42,41,False,0,1491263.68,0.40043782837127845,0.10600370885489105,1,0.7140624023010067
SHIP_001872,SUP_0062,PROD_0034,Truck,13,1326,194.66,23.84,3,3,6,True,0,36450.25,14.973846153846154,0.1468024132730015,0,0.0
SHIP_001873,SUP_0142,PROD_0047,Rail,753,1511,310.02,26.05,7,7,6,True,1,2510343.09,0.4117131474103585,0.20517538054268694,1,0.3541796015126714
SHIP_001874,SUP_0127,PROD_0015,Truck,95,2324,141.0,14.47,6,6,8,True,0,523084.62,1.4842105263157894,0.060671256454388985,0,0.0
SHIP_001875,SUP_0061,PROD_0041,Truck,799,2489,504.58,44.52,4,4,6,True,0,2746565.92,0.631514392991239,0.20272398553635998,0,0.0
SHIP_001876,SUP_0048,PROD_0058,Truck,156,549,170.63,8.47,5,5,5,True,0,165556.63,1.0937820512820513,0.3108014571948998,1,0.47760462909102036
SHIP_001877,SUP_0177,PROD_0097,Truck,647,1059,278.25,24.23,6,6,6,True,0,753644.28,0.43006182380216385,0.26274787535410765,1,0.6992704674412321
SHIP_001878,SUP_0126,PROD_0061,Ship,551,2205,212.98,15.35,34,34,34,True,0,2859276.05,0.38653357531760435,0.09658956916099773,1,0.721223068666719
SHIP_001879,SUP_0145,PROD_0066,Truck,607,506,467.64,64.97,4,4,5,True,0,248326.33,0.7704118616144975,0.924189723320158,0,0.0
SHIP_001880,SUP_0097,PROD_0055,Rail,280,86,240.36,32.84,13,13,16,True,0,57432.11,0.8584285714285714,2.794883720930233,0,0.0
SHIP_001881,SUP_0058,PROD_0095,Truck,444,383,274.46,24.13,3,3,5,True,0,365782.19,0.6181531531531531,0.7166057441253263,0,0.0
SHIP_001882,SUP_0180,PROD_0069,Rail,303,988,161.03,19.58,6,6,7,True,0,287852.19,0.5314521452145214,0.16298582995951416,0,0.0
SHIP_001883,SUP_0125,PROD_0062,Truck,411,1091,414.97,37.61,2,2,5,True,0,925657.28,1.0096593673965937,0.3803574702108158,0,0.0
SHIP_001884,SUP_0021,PROD_0096,Truck,757,1600,199.95,9.06,2,2,2,True,0,1725699.07,0.2641347424042272,0.12496874999999999,1,0.7910549140498458
SHIP_001885,SUP_0167,PROD_0014,Ship,175,2208,99.34,9.16,18,18,19,False,0,893821.29,0.5676571428571429,0.04499094202898551,0,0.0
SHIP_001886,SUP_0105,PROD_0065,Ship,137,638,159.72,11.07,39,39,42,True,1,91718.08,1.1658394160583943,0.2503448275862069,0,0.0
SHIP_001887,SUP_0031,PROD_0022,Truck,896,2644,463.34,47.25,1,1,2,True,0,1940988.29,0.5171205357142857,0.17524205748865354,0,0.0
SHIP_001888,SUP_0040,PROD_0057,Truck,790,1039,472.75,24.07,6,6,5,True,0,1396173.8,0.5984177215189873,0.45500481231953804,1,0.6256186893684419
SHIP_001889,SUP_0165,PROD_0068,Rail,743,814,112.76,7.53,9,9,11,True,0,592543.88,0.15176312247644685,0.13852579852579852,0,0.0
SHIP_001890,SUP_0097,PROD_0096,Intermodal,217,2088,464.99,25.73,17,17,17,True,0,831036.48,2.1428110599078343,0.22269636015325672,1,0.31818648367278113
SHIP_001891,SUP_0151,PROD_0016,Truck,646,1640,139.11,15.94,2,2,4,True,0,1169539.02,0.21534055727554183,0.08482317073170732,0,0.0
SHIP_001892,SUP_0075,PROD_0010,Truck,679,2581,459.91,28.49,3,3,3,False,0,1577296.24,0.6773343151693667,0.17819062378922898,1,0.5961840707342986
SHIP_001893,SUP_0160,PROD_0028,Intermodal,647,1430,172.85,20.2,12,12,11,True,0,1524365.86,0.26715610510046367,0.12087412587412587,1,0.7891687503811673
SHIP_001894,SUP_0033,PROD_0057,Truck,341,243,456.06,58.87,3,3,3,True,0,52219.05,1.3374193548387097,1.87679012345679,1,0.42782224675683134
SHIP_001895,SUP_0031,PROD_0049,Truck,231,630,456.49,26.77,2,2,1,True,0,274540.56,1.9761471861471862,0.7245873015873016,1,0.3360048873438159
SHIP_001896,SUP_0200,PROD_0078,Truck,444,1957,240.29,29.58,5,5,4,True,1,779607.72,0.5411936936936936,0.12278487480838017,1,0.3244238553829517
SHIP_001897,SUP_0116,PROD_0073,Ship,415,1905,120.85,6.08,20,20,20,True,0,658456.33,0.2912048192771084,0.06343832020997375,1,0.7744704674815713
SHIP_001898,SUP_0012,PROD_0033,Intermodal,322,2679,384.66,21.82,16,16,15,True,0,705054.37,1.1945962732919255,0.14358342665173573,1,0.4556646760818498
SHIP_001899,SUP_0104,PROD_0064,Intermodal,817,2515,214.3,17.73,19,19,19,True,0,2563921.23,0.2623011015911873,0.08520874751491055,1,0.7922040143508193
SHIP_001900,SUP_0104,PROD_0046,Truck,75,2961,250.91,27.79,1,1,0,True,0,330078.03,3.345466666666667,0.08473826409996622,1,0.23012488110214477
SHIP_001901,SUP_0116,PROD_0020,Ship,88,659,183.6,14.87,21,21,20,True,1,41530.76,2.0863636363636364,0.2786039453717754,1,0.16200294550810015
SHIP_001902,SUP_0047,PROD_0095,Truck,822,1564,443.06,38.08,4,4,6,True,0,2778563.77,0.5390024330900244,0.2832864450127877,0,0.0
SHIP_001903,SUP_0169,PROD_0014,Rail,211,2649,148.74,8.56,12,12,12,True,0,710456.75,0.7049289099526067,0.056149490373725935,1,0.586534719519653
SHIP_001904,SUP_0182,PROD_0080,Truck,611,2359,591.08,26.8,2,2,4,True,1,831365.32,0.9673977086743045,0.2505637982195846,0,0.0
SHIP_001905,SUP_0195,PROD_0035,Truck,392,2518,197.74,11.41,4,4,3,True,0,586120.67,0.5044387755102041,0.07853057982525814,1,0.6646996981720759
SHIP_001906,SUP_0008,PROD_0084,Intermodal,529,526,244.27,13.85,19,19,20,True,0,225992.16,0.46175803402646504,0.4643916349809886,0,0.0
SHIP_001907,SUP_0081,PROD_0095,Truck,340,2040,276.09,17.35,2,2,3,True,0,511246.56,0.8120294117647058,0.13533823529411765,0,0.0
SHIP_001908,SUP_0093,PROD_0019,Truck,496,985,224.31,18.28,1,1,4,True,0,414738.33,0.4522379032258065,0.2277258883248731,0,0.0
SHIP_001909,SUP_0182,PROD_0053,Air,858,1723,732.55,69.61,1,1,3,True,0,2552367.45,0.8537878787878788,0.42515960533952407,0,0.0
SHIP_001910,SUP_0138,PROD_0046,Ship,955,305,56.91,3.75,31,31,32,True,0,269774.6,0.05959162303664921,0.1865901639344262,0,0.0
SHIP_001911,SUP_0154,PROD_0047,Truck,194,1813,550.13,61.38,2,2,4,True,0,695635.67,2.835721649484536,0.3034362934362934,0,0.0
SHIP_001912,SUP_0051,PROD_0029,Intermodal,668,878,279.02,30.7,14,14,14,False,0,627167.37,0.4176946107784431,0.3177904328018223,1,0.7053705307174083
SHIP_001913,SUP_0018,PROD_0069,Truck,36,1529,573.51,57.93,3,3,6,True,0,92552.2,15.930833333333332,0.37508829300196206,0,0.0
SHIP_001914,SUP_0120,PROD_0012,Truck,627,448,218.83,16.09,3,3,4,False,0,587899.91,0.3490111642743222,0.4884598214285715,0,0.0
SHIP_001915,SUP_0126,PROD_0024,Intermodal,818,2600,494.41,29.35,10,10,12,True,0,4692513.13,0.6044132029339854,0.1901576923076923,0,0.0
SHIP_001916,SUP_0127,PROD_0026,Truck,585,630,121.38,12.65,2,2,5,True,0,383575.42,0.20748717948717949,0.19266666666666665,0,0.0
SHIP_001917,SUP_0001,PROD_0088,Intermodal,872,1993,165.54,15.9,20,20,22,True,0,3880905.92,0.1898394495412844,0.08306071249372804,0,0.0
SHIP_001918,SUP_0038,PROD_0081,Truck,426,1921,331.17,24.82,1,1,3,True,0,468330.07,0.7773943661971832,0.1723945861530453,0,0.0
SHIP_001919,SUP_0151,PROD_0044,Air,996,577,248.78,23.47,2,2,1,True,0,1147345.58,0.24977911646586345,0.43116117850953206,1,0.8001413904465047
SHIP_001920,SUP_0123,PROD_0011,Truck,839,428,272.07,13.15,4,4,3,False,0,429954.44,0.3242789034564958,0.6356775700934579,1,0.7551279397337701
SHIP_001921,SUP_0076,PROD_0074,Air,531,1043,444.95,29.63,2,2,2,True,0,280185.62,0.8379472693032015,0.42660594439117927,1,0.5440852502689687
SHIP_001922,SUP_0189,PROD_0087,Air,576,259,454.33,32.19,1,1,3,True,0,134881.56,0.7887673611111111,1.754169884169884,0,0.0
SHIP_001923,SUP_0121,PROD_0059,Rail,339,2117,144.18,12.9,11,11,14,True,0,475986.36,0.42530973451327436,0.0681058101086443,0,0.0
SHIP_001924,SUP_0117,PROD_0086,Truck,98,164,205.93,12.94,5,5,8,True,0,26767.84,2.101326530612245,1.255670731707317,0,0.0
SHIP_001925,SUP_0198,PROD_0019,Truck,635,2731,607.82,30.9,4,4,4,True,0,3219860.47,0.9571968503937008,0.22256316367630907,1,0.5109348095460323
SHIP_001926,SUP_0077,PROD_0085,Rail,668,2074,125.98,14.87,5,5,6,True,0,784170.44,0.1885928143712575,0.06074252651880425,0,0.0
SHIP_001927,SUP_0159,PROD_0035,Ship,925,1522,174.7,19.8,18,18,19,True,0,1077624.35,0.18886486486486484,0.1147831800262812,0,0.0
SHIP_001928,SUP_0166,PROD_0038,Rail,585,1490,95.58,12.4,7,7,7,False,0,1351749.76,0.16338461538461538,0.06414765100671141,1,0.8595609627082782
SHIP_001929,SUP_0103,PROD_0074,Rail,353,1341,111.69,11.87,7,7,8,False,1,856541.23,0.31640226628895185,0.08328859060402684,0,0.0
SHIP_001930,SUP_0069,PROD_0060,Truck,400,2427,612.02,53.13,5,5,7,True,0,2039907.55,1.53005,0.25217140502678204,0,0.0
SHIP_001931,SUP_0099,PROD_0032,Air,965,1959,252.78,11.7,1,1,0,True,0,1762926.99,0.2619481865284974,0.12903522205206738,1,0.792425561267224
SHIP_001932,SUP_0188,PROD_0017,Truck,178,2619,610.32,67.12,4,4,6,True,0,973535.57,3.4287640449438204,0.2330355097365407,0,0.0
SHIP_001933,SUP_0138,PROD_0076,Truck,202,1481,478.07,40.12,5,5,6,True,0,219472.18,2.3666831683168317,0.3228021607022282,0,0.0
SHIP_001934,SUP_0130,PROD_0049,Truck,868,2039,352.86,33.96,5,5,5,True,0,2679630.79,0.40652073732718896,0.17305541932319765,1,0.7109742312795897
SHIP_001935,SUP_0109,PROD_0035,Truck,418,2981,253.13,27.06,3,3,2,False,0,2516240.16,0.6055741626794259,0.08491445823549144,1,0.6228301521314797
SHIP_001936,SUP_0023,PROD_0052,Ship,412,1088,55.63,5.03,27,27,28,True,0,623342.64,0.1350242718446602,0.051130514705882354,0,0.0
SHIP_001937,SUP_0062,PROD_0050,Truck,53,371,269.36,14.51,1,1,2,True,0,25902.16,5.082264150943397,0.7260377358490566,0,0.0
SHIP_001938,SUP_0050,PROD_0079,Rail,630,2363,295.36,16.22,5,5,7,True,0,891883.44,0.46882539682539687,0.12499365213711384,0,0.0
SHIP_001939,SUP_0141,PROD_0042,Intermodal,144,1187,273.56,28.59,16,16,19,True,1,287667.42,1.8997222222222223,0.23046335299073295,0,0.0
SHIP_001940,SUP_0095,PROD_0031,Truck,364,1836,355.16,41.85,5,5,4,True,0,1141155.84,0.9757142857142858,0.19344226579520699,1,0.5061460592913956
SHIP_001941,SUP_0026,PROD_0033,Truck,443,2381,266.71,24.99,2,2,2,True,0,1800841.43,0.6020541760722348,0.11201595968080638,1,0.62419861633625
SHIP_001942,SUP_0193,PROD_0001,Ship,655,2289,102.26,12.3,18,18,17,False,0,1968672.6,0.15612213740458017,0.04467453036260376,1,0.8649605155428782
SHIP_001943,SUP_0199,PROD_0005,Truck,478,2438,268.28,22.35,4,4,4,True,0,2528871.81,0.5612552301255229,0.11004101722723543,1,0.6405102642439835
SHIP_001944,SUP_0179,PROD_0027,Intermodal,200,116,330.8,32.5,20,20,20,True,0,47720.39,1.6540000000000001,2.8517241379310345,1,0.37678975131876413
SHIP_001945,SUP_0033,PROD_0001,Truck,257,740,506.31,55.42,5,5,8,False,0,287730.58,1.9700778210116732,0.6842027027027027,0,0.0
SHIP_001946,SUP_0006,PROD_0058,Truck,486,2550,417.84,22.16,5,5,7,False,0,1290647.94,0.859753086419753,0.16385882352941175,0,0.0
SHIP_001947,SUP_0194,PROD_0070,Rail,35,2502,278.17,30.93,9,9,8,False,2,89712.95,7.947714285714286,0.11117905675459633,1,0.03725346191099615
SHIP_001948,SUP_0097,PROD_0071,Truck,312,2450,423.45,33.67,1,1,1,True,0,470842.77,1.3572115384615384,0.17283673469387756,1,0.42423006322659595
SHIP_001949,SUP_0110,PROD_0009,Air,625,2415,516.52,30.39,1,1,3,True,0,2094758.97,0.8264319999999999,0.213879917184265,0,0.0
SHIP_001950,SUP_0178,PROD_0097,Air,694,1262,227.79,11.58,2,2,1,False,0,1785013.84,0.3282276657060519,0.18049920760697305,1,0.7528829776847221
SHIP_001951,SUP_0011,PROD_0040,Truck,809,574,439.14,28.97,6,6,5,False,0,1111560.86,0.5428182941903584,0.7650522648083623,1,0.6481644687294695
SHIP_001952,SUP_0078,PROD_0082,Intermodal,552,1263,181.05,12.5,11,11,10,True,0,1576149.02,0.3279891304347826,0.14334916864608077,1,0.7530182115817475
SHIP_001953,SUP_0003,PROD_0086,Truck,798,1497,394.2,34.84,5,5,5,True,0,1432164.81,0.493984962406015,0.2633266533066132,1,0.669350780070458
SHIP_001954,SUP_0073,PROD_0078,Rail,617,2720,351.77,36.85,12,12,14,True,0,1839995.36,0.570129659643436,0.12932720588235294,0,0.0
SHIP_001955,SUP_0136,PROD_0089,Air,151,2613,849.87,80.61,1,1,4,True,0,981585.81,5.628278145695364,0.3252468427095293,0,0.0
SHIP_001956,SUP_0105,PROD_0093,Truck,235,1179,345.42,16.99,2,2,2,True,0,403355.93,1.469872340425532,0.2929770992366412,1,0.4048792253885118
SHIP_001957,SUP_0182,PROD_0097,Intermodal,357,292,337.15,25.93,8,8,7,True,0,210381.54,0.9443977591036414,1.1546232876712328,1,0.5142980623784484
