shipment_id,supplier_id,product_id,transportation_mode,quantity,distance_miles,shipping_cost,fuel_surcharge,delivery_time_days,planned_delivery_time,actual_delivery_time,on_time_delivery,damage_incidents,carbon_footprint_kg
SHIP_001794,SUP_0186,PROD_0083,Ship,17,1041,153.37,16.69,43,43,45,True,0,17520.9
SHIP_001795,SUP_0083,PROD_0054,Truck,977,103,259.08,13.71,5,5,7,True,0,97647.38
SHIP_001796,SUP_0105,PROD_0058,Air,137,1618,294.74,23.61,1,1,0,True,0,522972.49
SHIP_001797,SUP_0092,PROD_0041,Intermodal,82,2903,253.87,21.01,7,7,7,True,0,468039.48
SHIP_001798,SUP_0062,PROD_0013,Truck,238,2688,419.63,24.86,6,6,7,True,0,1098007.92
SHIP_001799,SUP_0087,PROD_0033,Truck,742,197,241.68,33.82,2,2,3,True,0,175265.49
SHIP_001800,SUP_0007,PROD_0048,Rail,993,1477,94.37,10.13,13,13,16,True,1,1178560.73
SHIP_001801,SUP_0127,PROD_0075,Rail,372,130,176.67,18.02,11,11,11,True,0,71785.06
SHIP_001802,SUP_0028,PROD_0054,Truck,142,2645,366.92,15.35,6,6,9,True,0,817954.82
SHIP_001803,SUP_0144,PROD_0073,Truck,48,1555,433.04,39.55,6,6,8,True,0,99708.73
SHIP_001804,SUP_0075,PROD_0077,Truck,216,2243,375.17,38.36,4,4,7,True,0,303364.79
SHIP_001805,SUP_0151,PROD_0060,Truck,315,1275,292.61,23.34,2,2,5,True,0,888796.56
SHIP_001806,SUP_0189,PROD_0011,Truck,929,251,343.96,23.09,6,6,5,True,2,496851.43
SHIP_001807,SUP_0108,PROD_0066,Truck,984,2199,314.77,33.87,2,2,1,True,0,2800605.4
SHIP_001808,SUP_0120,PROD_0080,Truck,556,1586,324.21,24.26,1,1,4,True,0,1132668.04
SHIP_001809,SUP_0084,PROD_0015,Ship,297,1132,196.37,9.53,43,43,44,True,0,440239.22
SHIP_001810,SUP_0069,PROD_0082,Rail,64,1277,141.8,8.69,13,13,12,True,0,72872.39
SHIP_001811,SUP_0037,PROD_0059,Rail,261,836,137.79,15.86,7,7,8,True,0,127630.46
SHIP_001812,SUP_0120,PROD_0091,Ship,888,1414,181.96,12.4,34,34,36,True,0,2274041.27
SHIP_001813,SUP_0150,PROD_0024,Truck,331,357,206.19,16.77,5,5,5,True,0,169983.44
SHIP_001814,SUP_0108,PROD_0054,Intermodal,633,1279,201.04,17.2,13,13,12,True,0,457825.22
SHIP_001815,SUP_0162,PROD_0098,Truck,252,2967,487.46,28.73,5,5,8,True,0,618869.88
SHIP_001816,SUP_0074,PROD_0046,Ship,186,2977,233.9,19.52,32,32,31,True,0,681128.87
SHIP_001817,SUP_0110,PROD_0012,Truck,736,1081,141.33,16.81,4,4,6,True,0,1781820.48
SHIP_001818,SUP_0018,PROD_0034,Truck,504,2528,540.15,30.53,6,6,7,True,0,850095.78
SHIP_001819,SUP_0138,PROD_0040,Intermodal,104,2093,166.17,10.81,9,9,11,True,0,508133.56
SHIP_001820,SUP_0145,PROD_0024,Intermodal,633,2161,181.9,17.49,14,14,14,True,0,801233.08
SHIP_001821,SUP_0010,PROD_0022,Truck,457,249,481.13,67.8,4,4,5,True,0,263843.3
SHIP_001822,SUP_0134,PROD_0067,Rail,393,1932,277.98,13.63,8,8,8,True,0,1270284.32
SHIP_001823,SUP_0067,PROD_0066,Air,89,217,744.64,93.36,1,1,2,True,0,40139.86
SHIP_001824,SUP_0014,PROD_0015,Truck,780,1404,430.85,50.4,4,4,3,True,1,2098144.12
SHIP_001825,SUP_0131,PROD_0018,Rail,448,353,208.66,21.79,5,5,7,True,0,239398.21
SHIP_001826,SUP_0001,PROD_0020,Truck,379,1837,440.86,54.43,2,2,2,True,0,1559072.79
SHIP_001827,SUP_0065,PROD_0026,Intermodal,412,2614,219.87,20.69,14,14,15,True,0,2180418.99
SHIP_001828,SUP_0026,PROD_0033,Truck,373,2661,171.73,9.03,1,1,3,False,0,758689.69
SHIP_001829,SUP_0101,PROD_0095,Rail,462,973,241.99,25.41,5,5,7,True,0,801497.32
SHIP_001830,SUP_0190,PROD_0064,Rail,773,1707,307.22,30.51,5,5,6,True,0,1393372.85
SHIP_001831,SUP_0030,PROD_0041,Truck,861,2760,484.07,33.39,5,5,7,True,0,5173110.3
SHIP_001832,SUP_0116,PROD_0062,Truck,722,1204,174.26,11.14,6,6,8,True,0,1123784.96
SHIP_001833,SUP_0169,PROD_0065,Rail,629,2476,347.22,32.46,10,10,11,True,0,3205097.77
SHIP_001834,SUP_0069,PROD_0011,Ship,587,357,63.11,4.94,37,37,37,True,0,486534.25
SHIP_001835,SUP_0107,PROD_0069,Air,490,2620,564.73,64.97,2,2,3,True,0,3089222.29
SHIP_001836,SUP_0116,PROD_0099,Truck,863,999,338.9,27.73,5,5,8,True,0,1304703.13
SHIP_001837,SUP_0198,PROD_0013,Truck,635,70,403.92,51.72,3,3,3,True,0,51224.74
SHIP_001838,SUP_0053,PROD_0025,Truck,232,99,242.22,15.38,6,6,6,True,0,20685.47
SHIP_001839,SUP_0170,PROD_0081,Truck,279,2955,273.41,30.98,6,6,8,True,0,1456708.86
SHIP_001840,SUP_0009,PROD_0036,Truck,24,1084,380.27,18.77,5,5,6,True,0,60406.34
SHIP_001841,SUP_0117,PROD_0042,Ship,389,2776,161.9,17.9,29,29,28,False,0,1551555.17
SHIP_001842,SUP_0130,PROD_0024,Air,389,2345,978.18,86.73,1,1,4,True,0,879705.94
SHIP_001843,SUP_0038,PROD_0089,Truck,393,1039,371.97,26.56,2,2,3,True,0,318684.48
SHIP_001844,SUP_0110,PROD_0063,Ship,788,492,190.48,14.43,26,26,26,True,0,659748.26
SHIP_001845,SUP_0137,PROD_0008,Truck,203,1725,181.55,14.39,6,6,6,False,0,192494.55
SHIP_001846,SUP_0119,PROD_0026,Intermodal,948,2200,372.52,27.38,16,16,18,True,0,4540704.13
SHIP_001847,SUP_0094,PROD_0001,Truck,892,2638,363.93,43.17,2,2,2,True,0,2554925.7
SHIP_001848,SUP_0054,PROD_0086,Intermodal,716,2608,173.18,19.33,20,20,19,True,0,4061150.28
SHIP_001849,SUP_0050,PROD_0022,Truck,564,508,342.6,48.3,1,1,3,True,0,465729.56
SHIP_001850,SUP_0164,PROD_0076,Air,677,2336,634.71,45.49,1,1,1,True,0,1038871.37
SHIP_001851,SUP_0171,PROD_0042,Truck,843,121,395.27,51.32,1,1,2,True,0,153241.16
SHIP_001852,SUP_0001,PROD_0051,Truck,775,80,148.35,16.93,3,3,4,False,0,69094.74
SHIP_001853,SUP_0189,PROD_0003,Intermodal,10,2116,188.53,20.9,16,16,17,True,0,14324.86
SHIP_001854,SUP_0068,PROD_0033,Air,547,380,777.92,46.23,2,2,3,True,0,236288.84
SHIP_001855,SUP_0158,PROD_0064,Ship,404,1741,201.01,11.12,40,40,39,True,0,1225945.16
SHIP_001856,SUP_0054,PROD_0056,Rail,952,2055,266.82,12.92,12,12,13,True,0,4240810.32
SHIP_001857,SUP_0049,PROD_0010,Intermodal,355,1498,164.84,13.5,8,8,9,False,0,519342.03
SHIP_001858,SUP_0016,PROD_0052,Rail,166,291,248.7,19.28,9,9,10,True,0,116289.87
SHIP_001859,SUP_0054,PROD_0083,Ship,77,1687,198.15,23.61,44,44,44,False,2,200216.13
SHIP_001860,SUP_0008,PROD_0026,Rail,270,2820,103.51,9.36,12,12,11,True,0,693384.09
SHIP_001861,SUP_0152,PROD_0017,Air,634,526,629.54,85.11,2,2,4,True,0,453188.2
SHIP_001862,SUP_0154,PROD_0040,Truck,736,2086,214.69,23.21,1,1,0,True,0,3419880.64
SHIP_001863,SUP_0115,PROD_0060,Air,735,1098,258.64,22.48,2,2,4,True,0,1784018.28
SHIP_001864,SUP_0088,PROD_0015,Truck,562,2586,340.64,28.77,1,1,4,True,0,1034164.04
SHIP_001865,SUP_0115,PROD_0064,Rail,937,2659,286.18,18.62,9,9,8,True,0,5874662.42
SHIP_001866,SUP_0038,PROD_0010,Truck,245,1069,235.74,10.73,6,6,7,True,0,357007.89
SHIP_001867,SUP_0004,PROD_0060,Intermodal,584,1598,350.7,44.85,14,14,13,True,0,1139900.28
SHIP_001868,SUP_0178,PROD_0094,Air,842,2220,929.09,83.71,1,1,3,True,0,2045787.83
SHIP_001869,SUP_0103,PROD_0094,Truck,873,328,165.04,21.39,6,6,8,True,0,247303.15
SHIP_001870,SUP_0008,PROD_0042,Air,353,2382,794.68,75.68,1,1,3,True,0,1300449.19
SHIP_001871,SUP_0139,PROD_0028,Ship,571,2157,228.65,12.91,42,42,41,False,0,1491263.68
SHIP_001872,SUP_0062,PROD_0034,Truck,13,1326,194.66,23.84,3,3,6,True,0,36450.25
SHIP_001873,SUP_0142,PROD_0047,Rail,753,1511,310.02,26.05,7,7,6,True,1,2510343.09
SHIP_001874,SUP_0127,PROD_0015,Truck,95,2324,141.0,14.47,6,6,8,True,0,523084.62
SHIP_001875,SUP_0061,PROD_0041,Truck,799,2489,504.58,44.52,4,4,6,True,0,2746565.92
SHIP_001876,SUP_0048,PROD_0058,Truck,156,549,170.63,8.47,5,5,5,True,0,165556.63
SHIP_001877,SUP_0177,PROD_0097,Truck,647,1059,278.25,24.23,6,6,6,True,0,753644.28
SHIP_001878,SUP_0126,PROD_0061,Ship,551,2205,212.98,15.35,34,34,34,True,0,2859276.05
SHIP_001879,SUP_0145,PROD_0066,Truck,607,506,467.64,64.97,4,4,5,True,0,248326.33
SHIP_001880,SUP_0097,PROD_0055,Rail,280,86,240.36,32.84,13,13,16,True,0,57432.11
SHIP_001881,SUP_0058,PROD_0095,Truck,444,383,274.46,24.13,3,3,5,True,0,365782.19
SHIP_001882,SUP_0180,PROD_0069,Rail,303,988,161.03,19.58,6,6,7,True,0,287852.19
SHIP_001883,SUP_0125,PROD_0062,Truck,411,1091,414.97,37.61,2,2,5,True,0,925657.28
SHIP_001884,SUP_0021,PROD_0096,Truck,757,1600,199.95,9.06,2,2,2,True,0,1725699.07
SHIP_001885,SUP_0167,PROD_0014,Ship,175,2208,99.34,9.16,18,18,19,False,0,893821.29
SHIP_001886,SUP_0105,PROD_0065,Ship,137,638,159.72,11.07,39,39,42,True,1,91718.08
SHIP_001887,SUP_0031,PROD_0022,Truck,896,2644,463.34,47.25,1,1,2,True,0,1940988.29
SHIP_001888,SUP_0040,PROD_0057,Truck,790,1039,472.75,24.07,6,6,5,True,0,1396173.8
SHIP_001889,SUP_0165,PROD_0068,Rail,743,814,112.76,7.53,9,9,11,True,0,592543.88
SHIP_001890,SUP_0097,PROD_0096,Intermodal,217,2088,464.99,25.73,17,17,17,True,0,831036.48
SHIP_001891,SUP_0151,PROD_0016,Truck,646,1640,139.11,15.94,2,2,4,True,0,1169539.02
SHIP_001892,SUP_0075,PROD_0010,Truck,679,2581,459.91,28.49,3,3,3,False,0,1577296.24
SHIP_001893,SUP_0160,PROD_0028,Intermodal,647,1430,172.85,20.2,12,12,11,True,0,1524365.86
SHIP_001894,SUP_0033,PROD_0057,Truck,341,243,456.06,58.87,3,3,3,True,0,52219.05
SHIP_001895,SUP_0031,PROD_0049,Truck,231,630,456.49,26.77,2,2,1,True,0,274540.56
SHIP_001896,SUP_0200,PROD_0078,Truck,444,1957,240.29,29.58,5,5,4,True,1,779607.72
SHIP_001897,SUP_0116,PROD_0073,Ship,415,1905,120.85,6.08,20,20,20,True,0,658456.33
SHIP_001898,SUP_0012,PROD_0033,Intermodal,322,2679,384.66,21.82,16,16,15,True,0,705054.37
SHIP_001899,SUP_0104,PROD_0064,Intermodal,817,2515,214.3,17.73,19,19,19,True,0,2563921.23
SHIP_001900,SUP_0104,PROD_0046,Truck,75,2961,250.91,27.79,1,1,0,True,0,330078.03
SHIP_001901,SUP_0116,PROD_0020,Ship,88,659,183.6,14.87,21,21,20,True,1,41530.76
SHIP_001902,SUP_0047,PROD_0095,Truck,822,1564,443.06,38.08,4,4,6,True,0,2778563.77
SHIP_001903,SUP_0169,PROD_0014,Rail,211,2649,148.74,8.56,12,12,12,True,0,710456.75
SHIP_001904,SUP_0182,PROD_0080,Truck,611,2359,591.08,26.8,2,2,4,True,1,831365.32
SHIP_001905,SUP_0195,PROD_0035,Truck,392,2518,197.74,11.41,4,4,3,True,0,586120.67
SHIP_001906,SUP_0008,PROD_0084,Intermodal,529,526,244.27,13.85,19,19,20,True,0,225992.16
SHIP_001907,SUP_0081,PROD_0095,Truck,340,2040,276.09,17.35,2,2,3,True,0,511246.56
SHIP_001908,SUP_0093,PROD_0019,Truck,496,985,224.31,18.28,1,1,4,True,0,414738.33
SHIP_001909,SUP_0182,PROD_0053,Air,858,1723,732.55,69.61,1,1,3,True,0,2552367.45
SHIP_001910,SUP_0138,PROD_0046,Ship,955,305,56.91,3.75,31,31,32,True,0,269774.6
SHIP_001911,SUP_0154,PROD_0047,Truck,194,1813,550.13,61.38,2,2,4,True,0,695635.67
SHIP_001912,SUP_0051,PROD_0029,Intermodal,668,878,279.02,30.7,14,14,14,False,0,627167.37
SHIP_001913,SUP_0018,PROD_0069,Truck,36,1529,573.51,57.93,3,3,6,True,0,92552.2
SHIP_001914,SUP_0120,PROD_0012,Truck,627,448,218.83,16.09,3,3,4,False,0,587899.91
SHIP_001915,SUP_0126,PROD_0024,Intermodal,818,2600,494.41,29.35,10,10,12,True,0,4692513.13
SHIP_001916,SUP_0127,PROD_0026,Truck,585,630,121.38,12.65,2,2,5,True,0,383575.42
SHIP_001917,SUP_0001,PROD_0088,Intermodal,872,1993,165.54,15.9,20,20,22,True,0,3880905.92
SHIP_001918,SUP_0038,PROD_0081,Truck,426,1921,331.17,24.82,1,1,3,True,0,468330.07
SHIP_001919,SUP_0151,PROD_0044,Air,996,577,248.78,23.47,2,2,1,True,0,1147345.58
SHIP_001920,SUP_0123,PROD_0011,Truck,839,428,272.07,13.15,4,4,3,False,0,429954.44
SHIP_001921,SUP_0076,PROD_0074,Air,531,1043,444.95,29.63,2,2,2,True,0,280185.62
SHIP_001922,SUP_0189,PROD_0087,Air,576,259,454.33,32.19,1,1,3,True,0,134881.56
SHIP_001923,SUP_0121,PROD_0059,Rail,339,2117,144.18,12.9,11,11,14,True,0,475986.36
SHIP_001924,SUP_0117,PROD_0086,Truck,98,164,205.93,12.94,5,5,8,True,0,26767.84
SHIP_001925,SUP_0198,PROD_0019,Truck,635,2731,607.82,30.9,4,4,4,True,0,3219860.47
SHIP_001926,SUP_0077,PROD_0085,Rail,668,2074,125.98,14.87,5,5,6,True,0,784170.44
SHIP_001927,SUP_0159,PROD_0035,Ship,925,1522,174.7,19.8,18,18,19,True,0,1077624.35
SHIP_001928,SUP_0166,PROD_0038,Rail,585,1490,95.58,12.4,7,7,7,False,0,1351749.76
SHIP_001929,SUP_0103,PROD_0074,Rail,353,1341,111.69,11.87,7,7,8,False,1,856541.23
SHIP_001930,SUP_0069,PROD_0060,Truck,400,2427,612.02,53.13,5,5,7,True,0,2039907.55
SHIP_001931,SUP_0099,PROD_0032,Air,965,1959,252.78,11.7,1,1,0,True,0,1762926.99
SHIP_001932,SUP_0188,PROD_0017,Truck,178,2619,610.32,67.12,4,4,6,True,0,973535.57
SHIP_001933,SUP_0138,PROD_0076,Truck,202,1481,478.07,40.12,5,5,6,True,0,219472.18
SHIP_001934,SUP_0130,PROD_0049,Truck,868,2039,352.86,33.96,5,5,5,True,0,2679630.79
SHIP_001935,SUP_0109,PROD_0035,Truck,418,2981,253.13,27.06,3,3,2,False,0,2516240.16
SHIP_001936,SUP_0023,PROD_0052,Ship,412,1088,55.63,5.03,27,27,28,True,0,623342.64
SHIP_001937,SUP_0062,PROD_0050,Truck,53,371,269.36,14.51,1,1,2,True,0,25902.16
SHIP_001938,SUP_0050,PROD_0079,Rail,630,2363,295.36,16.22,5,5,7,True,0,891883.44
SHIP_001939,SUP_0141,PROD_0042,Intermodal,144,1187,273.56,28.59,16,16,19,True,1,287667.42
SHIP_001940,SUP_0095,PROD_0031,Truck,364,1836,355.16,41.85,5,5,4,True,0,1141155.84
SHIP_001941,SUP_0026,PROD_0033,Truck,443,2381,266.71,24.99,2,2,2,True,0,1800841.43
SHIP_001942,SUP_0193,PROD_0001,Ship,655,2289,102.26,12.3,18,18,17,False,0,1968672.6
SHIP_001943,SUP_0199,PROD_0005,Truck,478,2438,268.28,22.35,4,4,4,True,0,2528871.81
SHIP_001944,SUP_0179,PROD_0027,Intermodal,200,116,330.8,32.5,20,20,20,True,0,47720.39
SHIP_001945,SUP_0033,PROD_0001,Truck,257,740,506.31,55.42,5,5,8,False,0,287730.58
SHIP_001946,SUP_0006,PROD_0058,Truck,486,2550,417.84,22.16,5,5,7,False,0,1290647.94
SHIP_001947,SUP_0194,PROD_0070,Rail,35,2502,278.17,30.93,9,9,8,False,2,89712.95
SHIP_001948,SUP_0097,PROD_0071,Truck,312,2450,423.45,33.67,1,1,1,True,0,470842.77
SHIP_001949,SUP_0110,PROD_0009,Air,625,2415,516.52,30.39,1,1,3,True,0,2094758.97
SHIP_001950,SUP_0178,PROD_0097,Air,694,1262,227.79,11.58,2,2,1,False,0,1785013.84
SHIP_001951,SUP_0011,PROD_0040,Truck,809,574,439.14,28.97,6,6,5,False,0,1111560.86
SHIP_001952,SUP_0078,PROD_0082,Intermodal,552,1263,181.05,12.5,11,11,10,True,0,1576149.02
SHIP_001953,SUP_0003,PROD_0086,Truck,798,1497,394.2,34.84,5,5,5,True,0,1432164.81
SHIP_001954,SUP_0073,PROD_0078,Rail,617,2720,351.77,36.85,12,12,14,True,0,1839995.36
SHIP_001955,SUP_0136,PROD_0089,Air,151,2613,849.87,80.61,1,1,4,True,0,981585.81
SHIP_001956,SUP_0105,PROD_0093,Truck,235,1179,345.42,16.99,2,2,2,True,0,403355.93
SHIP_001957,SUP_0182,PROD_0097,Intermodal,357,292,337.15,25.93,8,8,7,True,0,210381.54
SHIP_001958,SUP_0146,PROD_0007,Ship,256,1774,197.2,17.97,39,39,42,True,0,438612.84
SHIP_001959,SUP_0083,PROD_0014,Truck,490,2386,333.58,16.27,2,2,5,False,0,1557668.23
SHIP_001960,SUP_0027,PROD_0091,Intermodal,649,909,356.24,33.6,14,14,16,True,0,1173451.41
SHIP_001961,SUP_0134,PROD_0001,Rail,521,1117,125.88,9.29,10,10,9,True,0,550437.14
SHIP_001962,SUP_0065,PROD_0072,Truck,47,1648,120.86,10.81,1,1,2,True,0,87970.68
SHIP_001963,SUP_0021,PROD_0003,Air,739,2452,431.24,29.76,1,1,0,True,0,2574220.57
SHIP_001964,SUP_0090,PROD_0050,Truck,264,658,338.13,37.0,4,4,3,True,0,97459.06
SHIP_001965,SUP_0107,PROD_0009,Rail,396,826,272.3,26.45,11,11,14,False,0,711739.49
SHIP_001966,SUP_0096,PROD_0086,Ship,151,2510,131.73,13.75,32,32,34,True,0,683382.11
SHIP_001967,SUP_0083,PROD_0046,Air,397,1539,364.29,26.59,2,2,5,False,0,1394553.02
SHIP_001968,SUP_0093,PROD_0065,Rail,108,235,196.1,19.67,6,6,5,True,0,29516.33
SHIP_001969,SUP_0127,PROD_0010,Intermodal,313,1627,337.89,26.2,12,12,12,True,0,338532.28
SHIP_001970,SUP_0060,PROD_0067,Intermodal,156,2695,319.79,24.79,12,12,12,True,0,848482.02
SHIP_001971,SUP_0068,PROD_0100,Truck,516,1431,326.79,38.32,5,5,6,True,0,644253.43
SHIP_001972,SUP_0167,PROD_0033,Truck,703,1250,197.28,19.54,3,3,2,True,0,1968097.06
SHIP_001973,SUP_0045,PROD_0002,Truck,539,1516,560.88,64.67,1,1,0,True,0,1176424.57
SHIP_001974,SUP_0114,PROD_0043,Rail,915,786,258.2,29.61,11,11,12,True,1,432561.09
SHIP_001975,SUP_0106,PROD_0052,Air,212,2170,519.52,47.27,2,2,5,True,0,293395.98
SHIP_001976,SUP_0149,PROD_0085,Ship,946,361,74.74,5.85,39,39,42,True,0,787889.5
SHIP_001977,SUP_0155,PROD_0065,Intermodal,972,1824,180.69,22.4,15,15,17,True,0,3742133.35
SHIP_001978,SUP_0192,PROD_0017,Intermodal,848,487,333.82,24.76,15,15,18,True,0,460676.31
SHIP_001979,SUP_0070,PROD_0100,Truck,622,1046,115.95,7.15,3,3,4,True,0,949467.02
SHIP_001980,SUP_0054,PROD_0082,Truck,608,363,190.24,18.68,1,1,2,False,0,348127.19
SHIP_001981,SUP_0061,PROD_0095,Truck,425,967,416.52,35.47,4,4,7,True,0,910803.97
SHIP_001982,SUP_0044,PROD_0012,Rail,904,100,191.03,26.49,11,11,13,True,0,163774.97
SHIP_001983,SUP_0177,PROD_0067,Truck,192,611,443.56,50.63,4,4,5,True,1,140798.91
SHIP_001984,SUP_0036,PROD_0007,Truck,678,1484,467.71,55.63,3,3,5,True,0,1837001.48
SHIP_001985,SUP_0142,PROD_0079,Ship,485,975,182.81,15.46,39,39,39,True,0,346462.4
SHIP_001986,SUP_0044,PROD_0060,Truck,988,1586,181.36,14.21,6,6,9,True,0,3809006.18
SHIP_001987,SUP_0098,PROD_0038,Rail,84,2885,168.09,9.18,12,12,12,False,0,419042.73
SHIP_001988,SUP_0168,PROD_0066,Truck,463,2994,538.39,58.62,5,5,4,True,1,2319432.19
SHIP_001989,SUP_0015,PROD_0076,Truck,218,2311,535.87,64.02,6,6,5,True,0,924206.11
SHIP_001990,SUP_0081,PROD_0039,Ship,320,770,54.47,3.61,20,20,22,True,0,256307.21
SHIP_001991,SUP_0015,PROD_0037,Truck,357,2694,622.55,63.86,5,5,8,True,0,939158.16
SHIP_001992,SUP_0140,PROD_0082,Truck,785,717,176.95,8.92,1,1,0,True,0,1367300.34
SHIP_001993,SUP_0017,PROD_0051,Ship,500,1482,178.89,12.38,22,22,24,True,0,612916.57
SHIP_001994,SUP_0193,PROD_0089,Ship,958,1011,146.31,15.7,22,22,24,True,0,2260119.24
SHIP_001995,SUP_0174,PROD_0055,Truck,102,1510,158.26,16.46,3,3,4,True,0,112311.96
SHIP_001996,SUP_0016,PROD_0016,Rail,983,2688,372.94,41.32,9,9,10,True,0,4619207.95
SHIP_001997,SUP_0154,PROD_0081,Air,335,1017,817.38,76.05,1,1,0,True,0,747660.48
SHIP_001998,SUP_0027,PROD_0033,Rail,842,2096,321.82,17.58,6,6,7,True,0,2163335.91
SHIP_001999,SUP_0055,PROD_0014,Air,580,2350,812.35,84.8,2,2,5,True,0,3028816.82
SHIP_002000,SUP_0057,PROD_0044,Truck,154,2314,267.41,17.54,1,1,1,True,0,881615.61
