date,product_id,product_category,stock_level,safety_stock,reorder_point,max_stock,unit_cost,carrying_cost_percent,demand_variance,supplier_id
2024-12-21,PROD_0043,Industrial,902,135,270,1623,175.15,0.226,0.261,SUP_0188
2024-12-21,PROD_0044,Consumer_Goods,1466,219,439,2638,197.85,0.174,0.145,SUP_0099
2024-12-21,PROD_0045,Industrial,1091,163,327,1963,49.39,0.282,0.161,SUP_0110
2024-12-21,PROD_0046,Healthcare,286,42,85,514,174.52,0.219,0.131,SUP_0093
2024-12-21,PROD_0047,Industrial,918,137,275,1652,109.84,0.298,0.178,SUP_0154
2024-12-21,PROD_0048,Consumer_Goods,734,110,220,1321,68.75,0.222,0.128,SUP_0189
2024-12-21,PROD_0049,Automotive,1261,189,378,2269,173.53,0.193,0.415,SUP_0102
2024-12-21,PROD_0050,Automotive,2001,300,600,3601,156.59,0.286,0.253,SUP_0076
2024-12-21,PROD_0051,Electronics,1383,207,414,2489,175.41,0.334,0.419,SUP_0039
2024-12-21,PROD_0052,Automotive,155,23,46,279,84.52,0.18,0.187,SUP_0104
2024-12-21,PROD_0053,Consumer_Goods,210,31,63,378,118.86,0.281,0.186,SUP_0187
2024-12-21,PROD_0054,Automotive,1170,175,351,2106,88.29,0.272,0.385,SUP_0148
2024-12-21,PROD_0055,Industrial,576,86,172,1036,15.63,0.303,0.281,SUP_0019
2024-12-21,PROD_0056,Healthcare,895,134,268,1611,24.44,0.257,0.136,SUP_0143
2024-12-21,PROD_0057,Consumer_Goods,212,31,63,381,139.81,0.214,0.44,SUP_0007
2024-12-21,PROD_0058,Electronics,1459,218,437,2626,83.27,0.183,0.301,SUP_0176
2024-12-21,PROD_0059,Industrial,1031,154,309,1855,92.51,0.302,0.23,SUP_0030
2024-12-21,PROD_0060,Industrial,1661,249,498,2989,107.8,0.26,0.424,SUP_0001
2024-12-21,PROD_0061,Industrial,364,54,109,655,55.64,0.161,0.409,SUP_0123
2024-12-21,PROD_0062,Electronics,133,19,39,239,79.11,0.256,0.249,SUP_0177
2024-12-21,PROD_0063,Automotive,113,16,33,203,181.66,0.206,0.355,SUP_0052
2024-12-21,PROD_0064,Healthcare,1722,258,516,3099,102.74,0.179,0.321,SUP_0195
2024-12-21,PROD_0065,Healthcare,1295,194,388,2331,61.07,0.293,0.139,SUP_0078
2024-12-21,PROD_0066,Healthcare,599,89,179,1078,187.04,0.238,0.427,SUP_0166
2024-12-21,PROD_0067,Automotive,1018,152,305,1832,93.93,0.183,0.4,SUP_0094
2024-12-21,PROD_0068,Industrial,1044,156,313,1879,61.3,0.246,0.234,SUP_0058
2024-12-21,PROD_0069,Electronics,1129,169,338,2032,49.11,0.255,0.289,SUP_0101
2024-12-21,PROD_0070,Healthcare,1407,211,422,2532,133.08,0.185,0.321,SUP_0165
2024-12-21,PROD_0071,Healthcare,1430,214,429,2574,119.51,0.278,0.334,SUP_0043
2024-12-21,PROD_0072,Electronics,156,23,46,280,68.36,0.249,0.101,SUP_0151
2024-12-21,PROD_0073,Healthcare,843,126,252,1517,177.73,0.2,0.245,SUP_0116
2024-12-21,PROD_0074,Electronics,2170,325,651,3906,180.63,0.209,0.304,SUP_0044
2024-12-21,PROD_0075,Automotive,733,109,219,1319,171.74,0.219,0.182,SUP_0144
2024-12-21,PROD_0076,Healthcare,848,127,254,1526,150.08,0.342,0.177,SUP_0092
2024-12-21,PROD_0077,Healthcare,1039,155,311,1870,121.29,0.209,0.205,SUP_0120
2024-12-21,PROD_0078,Healthcare,284,42,85,511,136.85,0.268,0.265,SUP_0011
2024-12-21,PROD_0079,Industrial,755,113,226,1359,83.88,0.247,0.431,SUP_0042
2024-12-21,PROD_0080,Industrial,1129,169,338,2032,94.49,0.285,0.414,SUP_0178
2024-12-21,PROD_0081,Consumer_Goods,1854,278,556,3337,106.07,0.208,0.132,SUP_0119
2024-12-21,PROD_0082,Electronics,1111,166,333,1999,142.2,0.314,0.243,SUP_0004
2024-12-21,PROD_0083,Healthcare,989,148,296,1780,92.27,0.32,0.278,SUP_0104
2024-12-21,PROD_0084,Industrial,345,51,103,621,52.95,0.255,0.158,SUP_0146
2024-12-21,PROD_0085,Electronics,1293,193,387,2327,50.72,0.33,0.393,SUP_0078
2024-12-21,PROD_0086,Healthcare,811,121,243,1459,90.49,0.343,0.178,SUP_0191
2024-12-21,PROD_0087,Healthcare,617,92,185,1110,155.36,0.252,0.124,SUP_0079
2024-12-21,PROD_0088,Consumer_Goods,1286,192,385,2314,43.61,0.218,0.147,SUP_0095
2024-12-21,PROD_0089,Industrial,873,130,261,1571,90.69,0.242,0.44,SUP_0049
2024-12-21,PROD_0090,Automotive,218,32,65,392,81.21,0.161,0.239,SUP_0030
2024-12-21,PROD_0091,Industrial,1661,249,498,2989,175.54,0.35,0.25,SUP_0015
2024-12-21,PROD_0092,Automotive,526,78,157,946,186.38,0.226,0.271,SUP_0032
2024-12-21,PROD_0093,Consumer_Goods,1937,290,581,3486,99.51,0.158,0.369,SUP_0082
2024-12-21,PROD_0094,Healthcare,878,131,263,1580,59.95,0.241,0.408,SUP_0155
2024-12-21,PROD_0095,Automotive,1674,251,502,3013,195.82,0.315,0.379,SUP_0002
2024-12-21,PROD_0096,Electronics,1669,250,500,3004,139.01,0.311,0.343,SUP_0089
2024-12-21,PROD_0097,Industrial,762,114,228,1371,32.26,0.269,0.258,SUP_0021
2024-12-21,PROD_0098,Industrial,795,119,238,1431,53.14,0.314,0.349,SUP_0161
2024-12-21,PROD_0099,Industrial,1870,280,561,3366,190.91,0.167,0.152,SUP_0104
2024-12-21,PROD_0100,Electronics,1650,247,495,2970,145.19,0.171,0.212,SUP_0120
2024-12-22,PROD_0001,Consumer_Goods,1084,162,325,1951,101.05,0.333,0.367,SUP_0041
2024-12-22,PROD_0002,Electronics,364,54,109,655,107.54,0.305,0.142,SUP_0096
2024-12-22,PROD_0003,Industrial,551,82,165,991,17.3,0.234,0.127,SUP_0178
2024-12-22,PROD_0004,Consumer_Goods,1573,235,471,2831,77.53,0.207,0.2,SUP_0076
2024-12-22,PROD_0005,Healthcare,633,94,189,1139,103.81,0.298,0.422,SUP_0123
2024-12-22,PROD_0006,Industrial,1532,229,459,2757,142.65,0.302,0.438,SUP_0071
2024-12-22,PROD_0007,Industrial,1887,283,566,3396,138.76,0.347,0.354,SUP_0088
2024-12-22,PROD_0008,Industrial,758,113,227,1364,139.61,0.294,0.33,SUP_0085
2024-12-22,PROD_0009,Electronics,1400,210,420,2520,160.45,0.166,0.375,SUP_0034
2024-12-22,PROD_0010,Industrial,1369,205,410,2464,70.38,0.217,0.285,SUP_0125
2024-12-22,PROD_0011,Automotive,872,130,261,1569,32.92,0.249,0.232,SUP_0179
2024-12-22,PROD_0012,Consumer_Goods,600,90,180,1080,23.19,0.188,0.278,SUP_0122
2024-12-22,PROD_0013,Electronics,228,34,68,410,141.14,0.244,0.254,SUP_0137
2024-12-22,PROD_0014,Consumer_Goods,1839,275,551,3310,181.28,0.294,0.163,SUP_0178
2024-12-22,PROD_0015,Healthcare,1255,188,376,2259,116.55,0.161,0.129,SUP_0029
2024-12-22,PROD_0016,Healthcare,995,149,298,1791,176.81,0.294,0.25,SUP_0072
2024-12-22,PROD_0017,Consumer_Goods,746,111,223,1342,131.22,0.219,0.188,SUP_0167
2024-12-22,PROD_0018,Industrial,926,138,277,1666,69.39,0.311,0.212,SUP_0062
2024-12-22,PROD_0019,Consumer_Goods,758,113,227,1364,73.68,0.327,0.374,SUP_0151
2024-12-22,PROD_0020,Electronics,183,27,54,329,47.28,0.294,0.422,SUP_0179
2024-12-22,PROD_0021,Consumer_Goods,1365,204,409,2457,141.64,0.173,0.286,SUP_0123
2024-12-22,PROD_0022,Automotive,1417,212,425,2550,171.04,0.308,0.173,SUP_0116
2024-12-22,PROD_0023,Consumer_Goods,1094,164,328,1969,32.62,0.27,0.134,SUP_0100
2024-12-22,PROD_0024,Electronics,924,138,277,1663,161.92,0.334,0.267,SUP_0154
2024-12-22,PROD_0025,Healthcare,791,118,237,1423,186.32,0.15,0.268,SUP_0123
2024-12-22,PROD_0026,Consumer_Goods,1536,230,460,2764,121.42,0.248,0.102,SUP_0195
2024-12-22,PROD_0027,Automotive,1392,208,417,2505,124.72,0.243,0.376,SUP_0085
2024-12-22,PROD_0028,Automotive,1328,199,398,2390,143.76,0.166,0.286,SUP_0064
2024-12-22,PROD_0029,Automotive,74,11,22,133,62.21,0.275,0.26,SUP_0156
2024-12-22,PROD_0030,Electronics,737,110,221,1326,47.41,0.27,0.377,SUP_0164
2024-12-22,PROD_0031,Electronics,1341,201,402,2413,119.64,0.272,0.296,SUP_0196
2024-12-22,PROD_0032,Automotive,1282,192,384,2307,160.42,0.244,0.422,SUP_0002
2024-12-22,PROD_0033,Consumer_Goods,1390,208,417,2502,42.84,0.289,0.409,SUP_0059
2024-12-22,PROD_0034,Consumer_Goods,468,70,140,842,100.12,0.173,0.268,SUP_0044
2024-12-22,PROD_0035,Consumer_Goods,1367,205,410,2460,64.96,0.278,0.388,SUP_0200
2024-12-22,PROD_0036,Healthcare,351,52,105,631,113.39,0.194,0.184,SUP_0063
2024-12-22,PROD_0037,Electronics,1395,209,418,2511,18.58,0.255,0.168,SUP_0192
2024-12-22,PROD_0038,Automotive,1231,184,369,2215,50.14,0.268,0.208,SUP_0060
2024-12-22,PROD_0039,Consumer_Goods,175,26,52,315,57.64,0.225,0.27,SUP_0016
2024-12-22,PROD_0040,Healthcare,294,44,88,529,71.21,0.35,0.307,SUP_0067
2024-12-22,PROD_0041,Electronics,540,81,162,972,186.52,0.196,0.183,SUP_0063
2024-12-22,PROD_0042,Automotive,1531,229,459,2755,29.21,0.212,0.171,SUP_0156
2024-12-22,PROD_0043,Consumer_Goods,616,92,184,1108,171.99,0.188,0.282,SUP_0149
2024-12-22,PROD_0044,Industrial,774,116,232,1393,137.17,0.34,0.132,SUP_0140
2024-12-22,PROD_0045,Consumer_Goods,152,22,45,273,118.61,0.173,0.29,SUP_0118
2024-12-22,PROD_0046,Industrial,198,29,59,356,142.2,0.324,0.288,SUP_0102
2024-12-22,PROD_0047,Electronics,1324,198,397,2383,32.04,0.204,0.268,SUP_0011
2024-12-22,PROD_0048,Automotive,602,90,180,1083,115.48,0.282,0.438,SUP_0106
2024-12-22,PROD_0049,Automotive,983,147,294,1769,52.62,0.331,0.196,SUP_0089
2024-12-22,PROD_0050,Electronics,530,79,159,954,123.33,0.196,0.279,SUP_0166
2024-12-22,PROD_0051,Electronics,1606,240,481,2890,111.12,0.198,0.179,SUP_0177
2024-12-22,PROD_0052,Consumer_Goods,1812,271,543,3261,65.0,0.182,0.194,SUP_0172
2024-12-22,PROD_0053,Electronics,1454,218,436,2617,36.89,0.174,0.333,SUP_0072
2024-12-22,PROD_0054,Industrial,1195,179,358,2151,107.33,0.226,0.37,SUP_0186
2024-12-22,PROD_0055,Consumer_Goods,319,47,95,574,178.5,0.237,0.304,SUP_0135
2024-12-22,PROD_0056,Healthcare,1478,221,443,2660,110.25,0.205,0.442,SUP_0151
2024-12-22,PROD_0057,Electronics,751,112,225,1351,64.19,0.197,0.307,SUP_0139
2024-12-22,PROD_0058,Healthcare,1285,192,385,2313,185.84,0.249,0.381,SUP_0170
2024-12-22,PROD_0059,Industrial,951,142,285,1711,105.56,0.309,0.433,SUP_0111
2024-12-22,PROD_0060,Automotive,918,137,275,1652,95.18,0.29,0.317,SUP_0200
2024-12-22,PROD_0061,Industrial,1628,244,488,2930,166.46,0.171,0.275,SUP_0109
2024-12-22,PROD_0062,Industrial,1432,214,429,2577,31.94,0.243,0.126,SUP_0104
2024-12-22,PROD_0063,Consumer_Goods,1023,153,306,1841,113.21,0.281,0.133,SUP_0115
2024-12-22,PROD_0064,Healthcare,990,148,297,1782,120.97,0.236,0.272,SUP_0038
2024-12-22,PROD_0065,Healthcare,1139,170,341,2050,15.9,0.187,0.334,SUP_0077
2024-12-22,PROD_0066,Automotive,1322,198,396,2379,60.61,0.165,0.281,SUP_0012
2024-12-22,PROD_0067,Healthcare,1625,243,487,2925,77.53,0.196,0.278,SUP_0163
2024-12-22,PROD_0068,Healthcare,866,129,259,1558,142.65,0.229,0.221,SUP_0029
2024-12-22,PROD_0069,Consumer_Goods,810,121,243,1458,19.08,0.259,0.247,SUP_0070
2024-12-22,PROD_0070,Consumer_Goods,126,18,37,226,154.4,0.2,0.347,SUP_0024
2024-12-22,PROD_0071,Automotive,1318,197,395,2372,164.05,0.237,0.441,SUP_0172
2024-12-22,PROD_0072,Consumer_Goods,250,37,75,450,67.2,0.189,0.21,SUP_0138
2024-12-22,PROD_0073,Electronics,1591,238,477,2863,166.27,0.182,0.437,SUP_0126
2024-12-22,PROD_0074,Consumer_Goods,989,148,296,1780,116.07,0.348,0.305,SUP_0058
2024-12-22,PROD_0075,Consumer_Goods,761,114,228,1369,83.15,0.281,0.297,SUP_0022
2024-12-22,PROD_0076,Industrial,1039,155,311,1870,55.9,0.347,0.34,SUP_0183
2024-12-22,PROD_0077,Electronics,647,97,194,1164,139.8,0.194,0.399,SUP_0028
2024-12-22,PROD_0078,Healthcare,974,146,292,1753,98.8,0.337,0.259,SUP_0146
2024-12-22,PROD_0079,Industrial,1571,235,471,2827,180.58,0.342,0.389,SUP_0182
2024-12-22,PROD_0080,Automotive,1295,194,388,2331,80.51,0.227,0.401,SUP_0111
2024-12-22,PROD_0081,Automotive,689,103,206,1240,49.61,0.216,0.365,SUP_0028
2024-12-22,PROD_0082,Automotive,1342,201,402,2415,189.07,0.294,0.31,SUP_0142
2024-12-22,PROD_0083,Healthcare,974,146,292,1753,156.75,0.188,0.307,SUP_0030
2024-12-22,PROD_0084,Healthcare,1874,281,562,3373,33.8,0.153,0.423,SUP_0086
2024-12-22,PROD_0085,Automotive,375,56,112,675,169.99,0.154,0.388,SUP_0155
2024-12-22,PROD_0086,Electronics,99,14,29,178,94.6,0.159,0.234,SUP_0160
2024-12-22,PROD_0087,Electronics,364,54,109,655,163.29,0.341,0.402,SUP_0093
2024-12-22,PROD_0088,Industrial,1120,168,336,2016,40.88,0.249,0.143,SUP_0187
2024-12-22,PROD_0089,Consumer_Goods,213,31,63,383,81.31,0.17,0.281,SUP_0171
2024-12-22,PROD_0090,Healthcare,394,59,118,709,149.19,0.324,0.417,SUP_0024
2024-12-22,PROD_0091,Industrial,462,69,138,831,144.21,0.254,0.221,SUP_0198
2024-12-22,PROD_0092,Consumer_Goods,1566,234,469,2818,107.28,0.268,0.149,SUP_0143
2024-12-22,PROD_0093,Automotive,1570,235,471,2826,94.65,0.259,0.348,SUP_0125
2024-12-22,PROD_0094,Healthcare,486,72,145,874,64.35,0.233,0.248,SUP_0029
2024-12-22,PROD_0095,Healthcare,2326,348,697,4186,97.22,0.32,0.194,SUP_0080
2024-12-22,PROD_0096,Healthcare,1331,199,399,2395,168.43,0.265,0.135,SUP_0005
2024-12-22,PROD_0097,Healthcare,1006,150,301,1810,112.29,0.219,0.252,SUP_0120
2024-12-22,PROD_0098,Industrial,2232,334,669,4017,49.9,0.201,0.157,SUP_0029
2024-12-22,PROD_0099,Consumer_Goods,214,32,64,385,144.94,0.231,0.244,SUP_0069
2024-12-22,PROD_0100,Industrial,1873,280,561,3371,97.28,0.298,0.168,SUP_0091
2024-12-23,PROD_0001,Healthcare,79,11,23,142,153.98,0.298,0.315,SUP_0142
2024-12-23,PROD_0002,Healthcare,848,127,254,1526,180.34,0.294,0.131,SUP_0008
2024-12-23,PROD_0003,Consumer_Goods,160,24,48,288,173.93,0.158,0.33,SUP_0155
2024-12-23,PROD_0004,Industrial,1098,164,329,1976,14.23,0.318,0.395,SUP_0172
2024-12-23,PROD_0005,Consumer_Goods,1224,183,367,2203,169.6,0.269,0.252,SUP_0120
2024-12-23,PROD_0006,Electronics,886,132,265,1594,184.48,0.303,0.277,SUP_0079
2024-12-23,PROD_0007,Automotive,1508,226,452,2714,73.75,0.274,0.288,SUP_0005
2024-12-23,PROD_0008,Electronics,1375,206,412,2475,121.47,0.346,0.187,SUP_0195
2024-12-23,PROD_0009,Consumer_Goods,354,53,106,637,47.66,0.168,0.428,SUP_0117
2024-12-23,PROD_0010,Electronics,834,125,250,1501,189.95,0.219,0.317,SUP_0035
2024-12-23,PROD_0011,Automotive,475,71,142,855,81.98,0.179,0.109,SUP_0088
2024-12-23,PROD_0012,Consumer_Goods,1366,204,409,2458,16.6,0.274,0.214,SUP_0109
2024-12-23,PROD_0013,Consumer_Goods,1060,159,318,1908,159.37,0.345,0.233,SUP_0094
2024-12-23,PROD_0014,Consumer_Goods,2277,341,683,4098,114.64,0.327,0.265,SUP_0175
2024-12-23,PROD_0015,Consumer_Goods,524,78,157,943,88.75,0.322,0.387,SUP_0004
2024-12-23,PROD_0016,Industrial,2135,320,640,3843,44.55,0.155,0.442,SUP_0199
2024-12-23,PROD_0017,Healthcare,1837,275,551,3306,17.25,0.294,0.424,SUP_0199
2024-12-23,PROD_0018,Industrial,264,39,79,475,122.65,0.219,0.326,SUP_0070
2024-12-23,PROD_0019,Industrial,698,104,209,1256,118.8,0.263,0.347,SUP_0027
2024-12-23,PROD_0020,Automotive,368,55,110,662,18.75,0.309,0.139,SUP_0070
2024-12-23,PROD_0021,Automotive,723,108,216,1301,159.79,0.279,0.203,SUP_0128
2024-12-23,PROD_0022,Automotive,735,110,220,1323,51.65,0.206,0.316,SUP_0159
2024-12-23,PROD_0023,Healthcare,1274,191,382,2293,199.68,0.215,0.253,SUP_0098
2024-12-23,PROD_0024,Healthcare,557,83,167,1002,81.84,0.286,0.107,SUP_0013
2024-12-23,PROD_0025,Healthcare,1793,268,537,3227,170.75,0.156,0.255,SUP_0004
2024-12-23,PROD_0026,Electronics,1110,166,333,1998,41.73,0.183,0.249,SUP_0021
2024-12-23,PROD_0027,Electronics,1190,178,357,2142,63.98,0.219,0.41,SUP_0058
2024-12-23,PROD_0028,Industrial,1285,192,385,2313,58.58,0.306,0.204,SUP_0063
2024-12-23,PROD_0029,Automotive,127,19,38,228,39.94,0.177,0.385,SUP_0041
2024-12-23,PROD_0030,Automotive,1513,226,453,2723,20.46,0.303,0.232,SUP_0045
2024-12-23,PROD_0031,Consumer_Goods,161,24,48,289,89.55,0.325,0.304,SUP_0032
2024-12-23,PROD_0032,Automotive,984,147,295,1771,141.74,0.218,0.404,SUP_0167
2024-12-23,PROD_0033,Healthcare,1240,186,372,2232,123.26,0.171,0.257,SUP_0176
2024-12-23,PROD_0034,Electronics,1014,152,304,1825,74.68,0.256,0.282,SUP_0076
2024-12-23,PROD_0035,Industrial,1190,178,357,2142,101.91,0.224,0.371,SUP_0156
2024-12-23,PROD_0036,Industrial,570,85,171,1026,66.06,0.167,0.248,SUP_0033
2024-12-23,PROD_0037,Healthcare,473,70,141,851,132.22,0.318,0.44,SUP_0161
2024-12-23,PROD_0038,Healthcare,533,79,159,959,66.47,0.156,0.122,SUP_0190
2024-12-23,PROD_0039,Industrial,1153,172,345,2075,167.75,0.164,0.271,SUP_0012
2024-12-23,PROD_0040,Industrial,1087,163,326,1956,156.32,0.295,0.125,SUP_0164
2024-12-23,PROD_0041,Consumer_Goods,1107,166,332,1992,65.02,0.28,0.149,SUP_0148
2024-12-23,PROD_0042,Healthcare,1186,177,355,2134,106.2,0.228,0.424,SUP_0073
2024-12-23,PROD_0043,Industrial,724,108,217,1303,66.3,0.26,0.218,SUP_0016
2024-12-23,PROD_0044,Healthcare,1392,208,417,2505,59.06,0.164,0.145,SUP_0107
2024-12-23,PROD_0045,Healthcare,1384,207,415,2491,97.44,0.217,0.287,SUP_0158
2024-12-23,PROD_0046,Healthcare,960,144,288,1728,115.19,0.316,0.362,SUP_0151
2024-12-23,PROD_0047,Automotive,953,142,285,1715,117.7,0.152,0.273,SUP_0125
2024-12-23,PROD_0048,Industrial,1001,150,300,1801,98.07,0.164,0.381,SUP_0192
2024-12-23,PROD_0049,Electronics,923,138,276,1661,72.21,0.307,0.242,SUP_0031
2024-12-23,PROD_0050,Electronics,400,60,120,720,91.79,0.322,0.298,SUP_0115
2024-12-23,PROD_0051,Industrial,1191,178,357,2143,18.88,0.219,0.289,SUP_0153
2024-12-23,PROD_0052,Electronics,1200,180,360,2160,80.92,0.193,0.336,SUP_0182
2024-12-23,PROD_0053,Automotive,113,16,33,203,111.2,0.241,0.143,SUP_0008
2024-12-23,PROD_0054,Automotive,539,80,161,970,192.08,0.328,0.404,SUP_0054
2024-12-23,PROD_0055,Consumer_Goods,455,68,136,819,165.89,0.232,0.325,SUP_0124
2024-12-23,PROD_0056,Electronics,1286,192,385,2314,71.95,0.231,0.388,SUP_0069
2024-12-23,PROD_0057,Electronics,737,110,221,1326,123.32,0.19,0.207,SUP_0109
2024-12-23,PROD_0058,Consumer_Goods,210,31,63,378,169.05,0.191,0.369,SUP_0039
2024-12-23,PROD_0059,Automotive,747,112,224,1344,35.86,0.281,0.128,SUP_0132
2024-12-23,PROD_0060,Electronics,694,104,208,1249,123.48,0.304,0.409,SUP_0098
2024-12-23,PROD_0061,Industrial,855,128,256,1539,147.86,0.211,0.358,SUP_0097
2024-12-23,PROD_0062,Healthcare,1476,221,442,2656,144.18,0.173,0.443,SUP_0053
2024-12-23,PROD_0063,Automotive,516,77,154,928,183.47,0.305,0.215,SUP_0198
2024-12-23,PROD_0064,Automotive,1023,153,306,1841,61.92,0.212,0.251,SUP_0034
2024-12-23,PROD_0065,Electronics,1740,261,522,3132,96.36,0.151,0.103,SUP_0109
2024-12-23,PROD_0066,Healthcare,1625,243,487,2925,133.57,0.192,0.173,SUP_0130
2024-12-23,PROD_0067,Automotive,1404,210,421,2527,70.17,0.152,0.288,SUP_0058
2024-12-23,PROD_0068,Healthcare,1359,203,407,2446,63.11,0.187,0.166,SUP_0164
2024-12-23,PROD_0069,Healthcare,842,126,252,1515,56.14,0.167,0.257,SUP_0115
2024-12-23,PROD_0070,Industrial,1333,199,399,2399,196.86,0.309,0.179,SUP_0161
2024-12-23,PROD_0071,Healthcare,1455,218,436,2619,176.69,0.152,0.258,SUP_0056
2024-12-23,PROD_0072,Industrial,1319,197,395,2374,129.02,0.26,0.23,SUP_0127
2024-12-23,PROD_0073,Electronics,283,42,84,509,183.67,0.171,0.209,SUP_0131
2024-12-23,PROD_0074,Electronics,1736,260,520,3124,52.61,0.291,0.419,SUP_0116
2024-12-23,PROD_0075,Consumer_Goods,1072,160,321,1929,138.65,0.21,0.244,SUP_0127
2024-12-23,PROD_0076,Electronics,430,64,129,774,39.17,0.306,0.161,SUP_0142
2024-12-23,PROD_0077,Electronics,940,141,282,1692,24.43,0.184,0.446,SUP_0013
2024-12-23,PROD_0078,Healthcare,1167,175,350,2100,17.11,0.183,0.282,SUP_0089
2024-12-23,PROD_0079,Healthcare,1291,193,387,2323,134.73,0.165,0.336,SUP_0036
2024-12-23,PROD_0080,Consumer_Goods,909,136,272,1636,54.58,0.255,0.173,SUP_0159
2024-12-23,PROD_0081,Healthcare,362,54,108,651,78.84,0.187,0.207,SUP_0009
2024-12-23,PROD_0082,Industrial,880,132,264,1584,91.73,0.34,0.323,SUP_0003
2024-12-23,PROD_0083,Automotive,246,36,73,442,83.35,0.33,0.311,SUP_0184
2024-12-23,PROD_0084,Industrial,284,42,85,511,148.45,0.238,0.241,SUP_0060
2024-12-23,PROD_0085,Healthcare,1967,295,590,3540,73.9,0.189,0.361,SUP_0013
2024-12-23,PROD_0086,Consumer_Goods,412,61,123,741,178.49,0.187,0.2,SUP_0034
2024-12-23,PROD_0087,Healthcare,1540,231,462,2772,198.45,0.273,0.249,SUP_0134
2024-12-23,PROD_0088,Electronics,492,73,147,885,24.54,0.275,0.185,SUP_0019
2024-12-23,PROD_0089,Automotive,1709,256,512,3076,173.61,0.227,0.337,SUP_0088
2024-12-23,PROD_0090,Consumer_Goods,1338,200,401,2408,187.84,0.3,0.149,SUP_0055
2024-12-23,PROD_0091,Healthcare,120,18,36,216,127.8,0.156,0.315,SUP_0151
2024-12-23,PROD_0092,Healthcare,1534,230,460,2761,134.92,0.254,0.315,SUP_0192
2024-12-23,PROD_0093,Consumer_Goods,943,141,282,1697,45.02,0.244,0.204,SUP_0183
2024-12-23,PROD_0094,Healthcare,1999,299,599,3598,61.32,0.257,0.203,SUP_0149
2024-12-23,PROD_0095,Consumer_Goods,185,27,55,333,23.17,0.291,0.37,SUP_0058
2024-12-23,PROD_0096,Industrial,1927,289,578,3468,64.58,0.233,0.411,SUP_0090
2024-12-23,PROD_0097,Industrial,209,31,62,376,83.03,0.244,0.192,SUP_0106
2024-12-23,PROD_0098,Healthcare,1684,252,505,3031,93.43,0.275,0.128,SUP_0178
2024-12-23,PROD_0099,Automotive,1545,231,463,2781,52.14,0.348,0.253,SUP_0006
2024-12-23,PROD_0100,Industrial,1442,216,432,2595,115.26,0.219,0.406,SUP_0117
2024-12-24,PROD_0001,Automotive,263,39,78,473,57.78,0.172,0.309,SUP_0071
2024-12-24,PROD_0002,Electronics,487,73,146,876,167.03,0.156,0.156,SUP_0095
2024-12-24,PROD_0003,Automotive,1574,236,472,2833,176.65,0.274,0.253,SUP_0044
2024-12-24,PROD_0004,Consumer_Goods,1428,214,428,2570,184.69,0.312,0.383,SUP_0170
2024-12-24,PROD_0005,Consumer_Goods,608,91,182,1094,129.43,0.247,0.244,SUP_0007
2024-12-24,PROD_0006,Industrial,776,116,232,1396,13.81,0.295,0.251,SUP_0177
2024-12-24,PROD_0007,Automotive,239,35,71,430,71.25,0.254,0.145,SUP_0099
2024-12-24,PROD_0008,Healthcare,173,25,51,311,192.21,0.151,0.335,SUP_0154
2024-12-24,PROD_0009,Consumer_Goods,176,26,52,316,196.39,0.318,0.434,SUP_0187
2024-12-24,PROD_0010,Automotive,200,30,60,360,168.13,0.296,0.283,SUP_0149
2024-12-24,PROD_0011,Automotive,1690,253,507,3042,31.98,0.297,0.195,SUP_0171
2024-12-24,PROD_0012,Automotive,1130,169,339,2034,31.01,0.2,0.218,SUP_0159
2024-12-24,PROD_0013,Automotive,336,50,100,604,116.09,0.266,0.19,SUP_0080
2024-12-24,PROD_0014,Consumer_Goods,371,55,111,667,130.78,0.238,0.413,SUP_0179
2024-12-24,PROD_0015,Automotive,1748,262,524,3146,92.68,0.312,0.421,SUP_0195
2024-12-24,PROD_0016,Consumer_Goods,344,51,103,619,56.86,0.228,0.213,SUP_0185
2024-12-24,PROD_0017,Industrial,85,12,25,153,92.34,0.186,0.447,SUP_0160
2024-12-24,PROD_0018,Healthcare,599,89,179,1078,151.64,0.296,0.193,SUP_0072
2024-12-24,PROD_0019,Automotive,2135,320,640,3843,167.14,0.303,0.168,SUP_0023
2024-12-24,PROD_0020,Automotive,998,149,299,1796,158.57,0.229,0.361,SUP_0020
2024-12-24,PROD_0021,Electronics,533,79,159,959,178.08,0.241,0.188,SUP_0187
2024-12-24,PROD_0022,Electronics,1142,171,342,2055,126.88,0.31,0.278,SUP_0097
2024-12-24,PROD_0023,Consumer_Goods,1263,189,378,2273,110.18,0.291,0.309,SUP_0135
2024-12-24,PROD_0024,Healthcare,831,124,249,1495,103.08,0.309,0.102,SUP_0063
2024-12-24,PROD_0025,Automotive,535,80,160,963,122.08,0.324,0.362,SUP_0157
2024-12-24,PROD_0026,Industrial,281,42,84,505,20.26,0.247,0.183,SUP_0023
2024-12-24,PROD_0027,Automotive,1219,182,365,2194,117.75,0.332,0.168,SUP_0090
2024-12-24,PROD_0028,Electronics,188,28,56,338,21.11,0.162,0.106,SUP_0034
2024-12-24,PROD_0029,Industrial,1021,153,306,1837,158.95,0.324,0.209,SUP_0049
2024-12-24,PROD_0030,Industrial,2020,303,606,3636,86.93,0.223,0.231,SUP_0031
2024-12-24,PROD_0031,Industrial,915,137,274,1647,153.71,0.299,0.444,SUP_0094
